 ,Label,Area,Perim.,Circ.,IntDen,RawIntDen,AR,Round,Solidity
112,red.tif,105,41.456,0.768,26775,26775,2.104,0.475,0.864
113,red.tif,115,57.698,0.434,29325,29325,3.882,0.258,0.714
114,red.tif,118,63.255,0.371,30090,30090,2.021,0.495,0.619
115,red.tif,141,50.870,0.685,35955,35955,1.667,0.600,0.862
116,red.tif,295,83.497,0.532,75225,75225,1.072,0.932,0.770
117,red.tif,180,60.426,0.619,45900,45900,1.502,0.666,0.773
118,red.tif,379,109.054,0.400,96645,96645,1.897,0.527,0.674
119,red.tif,193,69.841,0.497,49215,49215,2.319,0.431,0.728
120,red.tif,127,77.497,0.266,32385,32385,2.429,0.412,0.539
121,red.tif,4313,856.188,0.074,1099815,1099815,1.558,0.642,0.419
122,red.tif,453,110.711,0.464,115515,115515,1.658,0.603,0.713
123,red.tif,102,36.385,0.968,26010,26010,1.078,0.927,0.944
124,red.tif,115,52.770,0.519,29325,29325,2.076,0.482,0.719
125,red.tif,103,40.870,0.775,26265,26265,1.330,0.752,0.841
126,red.tif,270,92.225,0.399,68850,68850,1.155,0.866,0.757
127,red.tif,246,77.983,0.508,62730,62730,2.169,0.461,0.770
128,red.tif,16077,724.080,0.385,4099635,4099635,1.199,0.834,0.777
129,red.tif,199,74.184,0.454,50745,50745,2.331,0.429,0.712
130,red.tif,150,57.941,0.561,38250,38250,2.354,0.425,0.798
131,red.tif,139,48.770,0.734,35445,35445,2.286,0.437,0.861
132,red.tif,436,128.368,0.332,111180,111180,1.201,0.833,0.712
133,red.tif,280,101.640,0.341,71400,71400,1.111,0.900,0.631
134,red.tif,122,50.284,0.606,31110,31110,1.605,0.623,0.762
135,red.tif,30535,2981.642,0.043,7786425,7786425,2.617,0.382,0.445
136,red.tif,299,81.497,0.566,76245,76245,2.517,0.397,0.805
137,red.tif,101,52.284,0.464,25755,25755,2.761,0.362,0.743
138,red.tif,185,86.326,0.312,47175,47175,1.323,0.756,0.532
139,red.tif,195,75.841,0.426,49725,49725,1.486,0.673,0.734
140,red.tif,249,98.468,0.323,63495,63495,4.001,0.250,0.684
141,red.tif,21303,2542.356,0.041,5432265,5432265,1.857,0.538,0.530
142,red.tif,3191,389.688,0.264,813705,813705,1.568,0.638,0.734
143,red.tif,170,55.698,0.689,43350,43350,2.425,0.412,0.874
144,red.tif,132,43.698,0.869,33660,33660,1.142,0.876,0.889
145,red.tif,232,86.326,0.391,59160,59160,2.191,0.456,0.663
146,red.tif,120,60.426,0.413,30600,30600,3.438,0.291,0.698
147,red.tif,102,56.527,0.401,26010,26010,2.220,0.450,0.616
148,red.tif,173,66.669,0.489,44115,44115,1.669,0.599,0.702
149,red.tif,213,59.012,0.769,54315,54315,1.258,0.795,0.847
150,red.tif,205,63.941,0.630,52275,52275,1.590,0.629,0.804
151,red.tif,115,51.941,0.536,29325,29325,2.157,0.464,0.764
152,red.tif,649,145.338,0.386,165495,165495,1.626,0.615,0.714
153,red.tif,131,52.627,0.594,33405,33405,1.916,0.522,0.814
154,red.tif,256,84.912,0.446,65280,65280,3.440,0.291,0.759
155,red.tif,137,48.284,0.738,34935,34935,1.327,0.754,0.843
156,red.tif,114,47.113,0.645,29070,29070,2.383,0.420,0.829
157,red.tif,4169,328.818,0.485,1063095,1063095,1.589,0.629,0.840
158,red.tif,5788,1123.935,0.058,1475940,1475940,1.445,0.692,0.483
159,red.tif,7230,1042.999,0.084,1843650,1843650,3.092,0.323,0.398
160,red.tif,212,106.711,0.234,54060,54060,1.103,0.907,0.516
161,red.tif,133,55.941,0.534,33915,33915,1.736,0.576,0.723
