 ,Label,Area,Perim.,Circ.,IntDen,RawIntDen,AR,Round,Solidity
595,8 pat OD ki67 (561)_0001_C001T001_colony_14.tiff,2772,198.409,0.885,706860,706860,1.193,0.838,0.972
596,8 pat OD ki67 (561)_0001_C001T001_colony_15.tiff,2488,189.581,0.870,634440,634440,1.176,0.850,0.969
597,8 pat OD ki67 (561)_0001_C001T001_colony_16.tiff,2789,198.995,0.885,711195,711195,1.266,0.790,0.974
598,8 pat OD ki67 (561)_0001_C001T001_colony_17.tiff,2011,179.823,0.782,512805,512805,1.850,0.541,0.958
599,8 pat OD ki67 (561)_0001_C001T001_colony_18.tiff,2203,176.610,0.888,561765,561765,1.378,0.726,0.976
600,8 pat OD ki67 (561)_0001_C001T001_colony_19.tiff,1817,165.581,0.833,463335,463335,1.345,0.744,0.948
601,8 pat OD ki67 (561)_0001_C001T001_colony_2.tiff,2450,190.551,0.848,624750,624750,1.507,0.664,0.966
602,8 pat OD ki67 (561)_0001_C001T001_colony_20.tiff,2150,177.439,0.858,548250,548250,1.352,0.740,0.966
603,8 pat OD ki67 (561)_0001_C001T001_colony_21.tiff,2512,190.551,0.869,640560,640560,1.326,0.754,0.970
604,8 pat OD ki67 (561)_0001_C001T001_colony_23.tiff,4548,323.806,0.545,1159740,1159740,2.074,0.482,0.863
605,8 pat OD ki67 (561)_0001_C001T001_colony_24.tiff,2393,189.095,0.841,610215,610215,1.556,0.643,0.964
606,8 pat OD ki67 (561)_0001_C001T001_colony_25.tiff,2101,179.539,0.819,535755,535755,1.776,0.563,0.970
607,8 pat OD ki67 (561)_0001_C001T001_colony_26.tiff,2435,196.510,0.792,620925,620925,1.810,0.552,0.962
608,8 pat OD ki67 (561)_0001_C001T001_colony_27.tiff,3225,213.966,0.885,822375,822375,1.272,0.786,0.974
609,8 pat OD ki67 (561)_0001_C001T001_colony_28.tiff,2364,183.095,0.886,602820,602820,1.198,0.835,0.971
610,8 pat OD ki67 (561)_0001_C001T001_colony_29.tiff,4761,263.806,0.860,1214055,1214055,1.395,0.717,0.976
611,8 pat OD ki67 (561)_0001_C001T001_colony_3.tiff,4521,259.078,0.846,1152855,1152855,1.316,0.760,0.964
612,8 pat OD ki67 (561)_0001_C001T001_colony_30.tiff,2269,180.995,0.870,578595,578595,1.421,0.704,0.970
613,8 pat OD ki67 (561)_0001_C001T001_colony_31.tiff,1722,161.924,0.825,439110,439110,1.473,0.679,0.948
614,8 pat OD ki67 (561)_0001_C001T001_colony_4.tiff,2999,204.652,0.900,764745,764745,1.249,0.800,0.976
615,8 pat OD ki67 (561)_0001_C001T001_colony_5.tiff,2413,184.510,0.891,615315,615315,1.175,0.851,0.972
616,8 pat OD ki67 (561)_0001_C001T001_colony_6.tiff,2542,189.723,0.887,648210,648210,1.259,0.794,0.971
617,8 pat OD ki67 (561)_0001_C001T001_colony_7.tiff,2290,186.409,0.828,583950,583950,1.574,0.635,0.965
618,8 pat OD ki67 (561)_0001_C001T001_colony_8.tiff,2293,181.238,0.877,584715,584715,1.323,0.756,0.968
619,8 pat OD ki67 (561)_0001_C001T001_colony_9.tiff,2228,179.238,0.871,568140,568140,1.430,0.699,0.971
620,8 pat OD ki67 (561)_0003_C001T001_colony_1.tiff,2194,173.823,0.912,559470,559470,1.123,0.891,0.971
621,8 pat OD ki67 (561)_0003_C001T001_colony_10.tiff,2482,189.238,0.871,632910,632910,1.140,0.878,0.967
622,8 pat OD ki67 (561)_0003_C001T001_colony_11.tiff,2566,196.894,0.832,654330,654330,1.592,0.628,0.967
623,8 pat OD ki67 (561)_0003_C001T001_colony_12.tiff,2026,170.752,0.873,516630,516630,1.361,0.735,0.965
624,8 pat OD ki67 (561)_0003_C001T001_colony_13.tiff,2468,187.338,0.884,629340,629340,1.186,0.843,0.968
625,8 pat OD ki67 (561)_0003_C001T001_colony_14.tiff,3100,219.137,0.811,790500,790500,1.800,0.555,0.973
626,8 pat OD ki67 (561)_0003_C001T001_colony_15.tiff,1964,163.539,0.923,500820,500820,1.063,0.941,0.977
627,8 pat OD ki67 (561)_0003_C001T001_colony_16.tiff,2072,172.309,0.877,528360,528360,1.365,0.733,0.967
628,8 pat OD ki67 (561)_0003_C001T001_colony_17.tiff,1868,165.196,0.860,476340,476340,1.486,0.673,0.968
629,8 pat OD ki67 (561)_0003_C001T001_colony_18.tiff,1833,160.953,0.889,467415,467415,1.162,0.861,0.965
630,8 pat OD ki67 (561)_0003_C001T001_colony_19.tiff,2356,188.267,0.835,600780,600780,1.583,0.632,0.969
631,8 pat OD ki67 (561)_0003_C001T001_colony_2.tiff,2274,180.995,0.872,579870,579870,1.383,0.723,0.970
632,8 pat OD ki67 (561)_0003_C001T001_colony_2.tiff,1437,163.924,0.672,366435,366435,1.690,0.592,0.866
633,8 pat OD ki67 (561)_0003_C001T001_colony_20.tiff,1910,163.681,0.896,487050,487050,1.097,0.911,0.967
634,8 pat OD ki67 (561)_0003_C001T001_colony_21.tiff,3408,221.966,0.869,869040,869040,1.360,0.735,0.972
635,8 pat OD ki67 (561)_0003_C001T001_colony_22.tiff,2506,189.581,0.876,639030,639030,1.334,0.750,0.970
636,8 pat OD ki67 (561)_0003_C001T001_colony_23.tiff,2643,205.723,0.785,673965,673965,1.737,0.576,0.962
637,8 pat OD ki67 (561)_0003_C001T001_colony_24.tiff,1898,164.853,0.878,483990,483990,1.319,0.758,0.962
638,8 pat OD ki67 (561)_0003_C001T001_colony_25.tiff,2949,207.924,0.857,751995,751995,1.431,0.699,0.974
639,8 pat OD ki67 (561)_0003_C001T001_colony_26.tiff,2661,195.238,0.877,678555,678555,1.337,0.748,0.972
640,8 pat OD ki67 (561)_0003_C001T001_colony_27.tiff,3136,213.480,0.865,799680,799680,1.349,0.742,0.974
641,8 pat OD ki67 (561)_0003_C001T001_colony_28.tiff,2514,194.409,0.836,641070,641070,1.519,0.658,0.962
642,8 pat OD ki67 (561)_0003_C001T001_colony_29.tiff,2295,185.238,0.840,585225,585225,1.590,0.629,0.970
643,8 pat OD ki67 (561)_0003_C001T001_colony_3.tiff,3049,209.723,0.871,777495,777495,1.424,0.702,0.977
644,8 pat OD ki67 (561)_0003_C001T001_colony_4.tiff,2440,186.066,0.886,622200,622200,1.338,0.748,0.972
645,8 pat OD ki67 (561)_0003_C001T001_colony_5.tiff,2683,194.066,0.895,684165,684165,1.243,0.804,0.970
646,8 pat OD ki67 (561)_0003_C001T001_colony_6.tiff,2700,198.066,0.865,688500,688500,1.397,0.716,0.973
647,8 pat OD ki67 (561)_0003_C001T001_colony_7.tiff,2032,172.066,0.862,518160,518160,1.190,0.840,0.960
648,8 pat OD ki67 (561)_0003_C001T001_colony_8.tiff,2541,220.894,0.654,647955,647955,1.479,0.676,0.932
649,8 pat OD ki67 (561)_0003_C001T001_colony_9.tiff,2522,189.581,0.882,643110,643110,1.289,0.776,0.972
650,8 pat OD ki67 (561)_0004_C001T001_colony_1.tiff,2805,201.823,0.865,715275,715275,1.317,0.759,0.966
651,8 pat OD ki67 (561)_0004_C001T001_colony_10.tiff,3310,220.208,0.858,844050,844050,1.066,0.938,0.964
652,8 pat OD ki67 (561)_0004_C001T001_colony_11.tiff,2510,188.409,0.889,640050,640050,1.243,0.805,0.971
653,8 pat OD ki67 (561)_0004_C001T001_colony_12.tiff,2311,180.752,0.889,589305,589305,1.102,0.907,0.968
654,8 pat OD ki67 (561)_0004_C001T001_colony_13.tiff,3083,221.037,0.793,786165,786165,1.723,0.580,0.959
655,8 pat OD ki67 (561)_0004_C001T001_colony_14.tiff,2468,188.652,0.871,629340,629340,1.308,0.765,0.969
656,8 pat OD ki67 (561)_0004_C001T001_colony_15.tiff,2796,202.894,0.854,712980,712980,1.513,0.661,0.972
657,8 pat OD ki67 (561)_0004_C001T001_colony_16.tiff,2555,189.581,0.893,651525,651525,1.246,0.803,0.972
658,8 pat OD ki67 (561)_0004_C001T001_colony_17.tiff,1870,165.238,0.861,476850,476850,1.487,0.673,0.966
659,8 pat OD ki67 (561)_0004_C001T001_colony_18.tiff,2280,185.238,0.835,581400,581400,1.591,0.629,0.961
660,8 pat OD ki67 (561)_0004_C001T001_colony_19.tiff,2391,183.924,0.888,609705,609705,1.202,0.832,0.967
661,8 pat OD ki67 (561)_0004_C001T001_colony_2.tiff,2433,209.723,0.695,620415,620415,1.410,0.709,0.948
662,8 pat OD ki67 (561)_0004_C001T001_colony_20.tiff,2183,180.995,0.837,556665,556665,1.416,0.706,0.966
663,8 pat OD ki67 (561)_0004_C001T001_colony_21.tiff,1603,147.439,0.927,408765,408765,1.023,0.977,0.971
664,8 pat OD ki67 (561)_0004_C001T001_colony_22.tiff,2251,183.723,0.838,574005,574005,1.555,0.643,0.954
665,8 pat OD ki67 (561)_0004_C001T001_colony_23.tiff,2015,169.338,0.883,513825,513825,1.277,0.783,0.969
666,8 pat OD ki67 (561)_0004_C001T001_colony_24.tiff,1678,156.024,0.866,427890,427890,1.382,0.724,0.966
667,8 pat OD ki67 (561)_0004_C001T001_colony_25.tiff,2464,188.309,0.873,628320,628320,1.469,0.681,0.970
668,8 pat OD ki67 (561)_0004_C001T001_colony_26.tiff,2400,184.995,0.881,612000,612000,1.336,0.748,0.970
669,8 pat OD ki67 (561)_0004_C001T001_colony_27.tiff,3331,237.421,0.743,849405,849405,1.544,0.648,0.920
670,8 pat OD ki67 (561)_0004_C001T001_colony_28.tiff,2723,196.652,0.885,694365,694365,1.329,0.752,0.974
671,8 pat OD ki67 (561)_0004_C001T001_colony_29.tiff,2517,195.823,0.825,641835,641835,1.409,0.710,0.947
672,8 pat OD ki67 (561)_0004_C001T001_colony_3.tiff,1934,167.439,0.867,493170,493170,1.369,0.731,0.966
673,8 pat OD ki67 (561)_0004_C001T001_colony_30.tiff,2451,189.581,0.857,625005,625005,1.359,0.736,0.968
674,8 pat OD ki67 (561)_0004_C001T001_colony_31.tiff,2226,183.723,0.829,567630,567630,1.527,0.655,0.953
675,8 pat OD ki67 (561)_0004_C001T001_colony_32.tiff,2769,198.309,0.885,706095,706095,1.313,0.761,0.972
676,8 pat OD ki67 (561)_0004_C001T001_colony_34.tiff,3196,211.622,0.897,814980,814980,1.205,0.830,0.974
677,8 pat OD ki67 (561)_0004_C001T001_colony_35.tiff,2491,189.823,0.869,635205,635205,1.360,0.735,0.971
678,8 pat OD ki67 (561)_0004_C001T001_colony_36.tiff,2647,194.894,0.876,674985,674985,1.363,0.734,0.972
679,8 pat OD ki67 (561)_0004_C001T001_colony_37.tiff,2338,184.652,0.862,596190,596190,1.469,0.681,0.969
680,8 pat OD ki67 (561)_0004_C001T001_colony_38.tiff,2914,205.823,0.864,743070,743070,1.371,0.730,0.972
681,8 pat OD ki67 (561)_0004_C001T001_colony_4.tiff,2754,197.581,0.887,702270,702270,1.285,0.779,0.972
682,8 pat OD ki67 (561)_0004_C001T001_colony_5.tiff,2713,202.794,0.829,691815,691815,1.607,0.622,0.968
683,8 pat OD ki67 (561)_0004_C001T001_colony_6.tiff,2844,211.723,0.797,725220,725220,1.358,0.736,0.951
684,8 pat OD ki67 (561)_0004_C001T001_colony_7.tiff,2821,203.622,0.855,719355,719355,1.414,0.707,0.970
685,8 pat OD ki67 (561)_0004_C001T001_colony_8.tiff,2505,189.924,0.873,638775,638775,1.391,0.719,0.973
686,8 pat OD ki67 (561)_0004_C001T001_colony_9.tiff,2440,185.581,0.890,622200,622200,1.263,0.792,0.974
687,8 pat OD ki67 (561)_0005_C001T001_colony_1.tiff,2229,189.581,0.779,568395,568395,1.058,0.945,0.924
688,8 pat OD ki67 (561)_0005_C001T001_colony_10.tiff,1897,163.439,0.892,483735,483735,1.247,0.802,0.965
689,8 pat OD ki67 (561)_0005_C001T001_colony_11.tiff,2412,185.338,0.882,615060,615060,1.371,0.729,0.976
690,8 pat OD ki67 (561)_0005_C001T001_colony_12.tiff,1921,167.095,0.865,489855,489855,1.252,0.799,0.967
691,8 pat OD ki67 (561)_0005_C001T001_colony_13.tiff,2779,198.894,0.883,708645,708645,1.269,0.788,0.974
692,8 pat OD ki67 (561)_0005_C001T001_colony_14.tiff,4203,252.149,0.831,1071765,1071765,1.456,0.687,0.960
693,8 pat OD ki67 (561)_0005_C001T001_colony_15.tiff,2149,174.894,0.883,547995,547995,1.405,0.712,0.971
694,8 pat OD ki67 (561)_0005_C001T001_colony_16.tiff,2179,175.095,0.893,555645,555645,1.350,0.741,0.973
695,8 pat OD ki67 (561)_0005_C001T001_colony_17.tiff,3793,238.794,0.836,967215,967215,1.378,0.725,0.969
696,8 pat OD ki67 (561)_0005_C001T001_colony_18.tiff,3151,209.480,0.902,803505,803505,1.188,0.842,0.978
697,8 pat OD ki67 (561)_0005_C001T001_colony_19.tiff,2959,203.480,0.898,754545,754545,1.218,0.821,0.974
698,8 pat OD ki67 (561)_0005_C001T001_colony_2.tiff,2962,205.924,0.878,755310,755310,1.383,0.723,0.978
699,8 pat OD ki67 (561)_0005_C001T001_colony_20.tiff,2665,202.693,0.815,679575,679575,1.756,0.569,0.962
700,8 pat OD ki67 (561)_0005_C001T001_colony_21.tiff,4378,257.279,0.831,1116390,1116390,1.497,0.668,0.973
701,8 pat OD ki67 (561)_0005_C001T001_colony_22.tiff,4002,248.451,0.815,1020510,1020510,1.492,0.670,0.967
702,8 pat OD ki67 (561)_0005_C001T001_colony_3.tiff,2675,194.652,0.887,682125,682125,1.236,0.809,0.972
703,8 pat OD ki67 (561)_0005_C001T001_colony_4.tiff,2503,194.409,0.832,638265,638265,1.272,0.786,0.958
704,8 pat OD ki67 (561)_0005_C001T001_colony_5.tiff,2457,186.409,0.889,626535,626535,1.232,0.812,0.972
705,8 pat OD ki67 (561)_0005_C001T001_colony_6.tiff,2514,192.167,0.855,641070,641070,1.451,0.689,0.972
706,8 pat OD ki67 (561)_0005_C001T001_colony_7.tiff,2410,186.409,0.872,614550,614550,1.309,0.764,0.968
707,8 pat OD ki67 (561)_0005_C001T001_colony_8.tiff,2657,195.338,0.875,677535,677535,1.262,0.792,0.968
708,8 pat OD ki67 (561)_0005_C001T001_colony_9.tiff,2448,185.823,0.891,624240,624240,1.147,0.872,0.969
709,8 pat OD ki67 (561)_0006_C001T001_colony_1.tiff,2022,174.024,0.839,515610,515610,1.544,0.648,0.965
710,8 pat OD ki67 (561)_0006_C001T001_colony_10.tiff,2269,181.238,0.868,578595,578595,1.469,0.681,0.972
711,8 pat OD ki67 (561)_0006_C001T001_colony_11.tiff,2100,178.267,0.830,535500,535500,1.636,0.611,0.966
712,8 pat OD ki67 (561)_0006_C001T001_colony_12.tiff,2155,175.681,0.877,549525,549525,1.281,0.781,0.968
713,8 pat OD ki67 (561)_0006_C001T001_colony_13.tiff,1988,176.610,0.801,506940,506940,1.570,0.637,0.955
714,8 pat OD ki67 (561)_0006_C001T001_colony_14.tiff,2271,179.095,0.890,579105,579105,1.286,0.778,0.973
715,8 pat OD ki67 (561)_0006_C001T001_colony_15.tiff,2633,196.167,0.860,671415,671415,1.314,0.761,0.962
716,8 pat OD ki67 (561)_0006_C001T001_colony_16.tiff,2128,174.652,0.877,542640,542640,1.245,0.804,0.966
717,8 pat OD ki67 (561)_0006_C001T001_colony_18.tiff,2103,172.995,0.883,536265,536265,1.398,0.715,0.968
718,8 pat OD ki67 (561)_0006_C001T001_colony_19.tiff,2337,186.652,0.843,595935,595935,1.581,0.633,0.969
719,8 pat OD ki67 (561)_0006_C001T001_colony_2.tiff,2723,197.380,0.878,694365,694365,1.271,0.787,0.969
720,8 pat OD ki67 (561)_0006_C001T001_colony_20.tiff,4011,238.551,0.886,1022805,1022805,1.272,0.786,0.977
721,8 pat OD ki67 (561)_0006_C001T001_colony_21.tiff,2243,178.167,0.888,571965,571965,1.218,0.821,0.972
722,8 pat OD ki67 (561)_0006_C001T001_colony_22.tiff,2207,179.095,0.865,562785,562785,1.324,0.755,0.969
723,8 pat OD ki67 (561)_0006_C001T001_colony_23.tiff,2734,198.652,0.871,697170,697170,1.371,0.730,0.971
724,8 pat OD ki67 (561)_0006_C001T001_colony_24.tiff,2218,174.267,0.918,565590,565590,1.188,0.841,0.977
725,8 pat OD ki67 (561)_0006_C001T001_colony_25.tiff,2923,202.894,0.892,745365,745365,1.256,0.796,0.975
726,8 pat OD ki67 (561)_0006_C001T001_colony_26.tiff,2485,187.238,0.891,633675,633675,1.241,0.806,0.972
727,8 pat OD ki67 (561)_0006_C001T001_colony_27.tiff,1913,166.610,0.866,487815,487815,1.322,0.756,0.969
728,8 pat OD ki67 (561)_0006_C001T001_colony_28.tiff,3330,219.865,0.866,849150,849150,1.386,0.722,0.973
729,8 pat OD ki67 (561)_0006_C001T001_colony_29.tiff,4119,269.421,0.713,1050345,1050345,1.319,0.758,0.910
730,8 pat OD ki67 (561)_0006_C001T001_colony_3.tiff,2516,190.894,0.868,641580,641580,1.321,0.757,0.968
731,8 pat OD ki67 (561)_0006_C001T001_colony_4.tiff,4260,243.622,0.902,1086300,1086300,1.199,0.834,0.979
732,8 pat OD ki67 (561)_0006_C001T001_colony_5.tiff,3052,212.693,0.848,778260,778260,1.490,0.671,0.965
733,8 pat OD ki67 (561)_0006_C001T001_colony_6.tiff,2311,182.995,0.867,589305,589305,1.372,0.729,0.969
734,8 pat OD ki67 (561)_0006_C001T001_colony_7.tiff,2733,198.894,0.868,696915,696915,1.336,0.748,0.965
735,8 pat OD ki67 (561)_0006_C001T001_colony_8.tiff,2444,184.995,0.897,623220,623220,1.137,0.879,0.971
736,8 pat OD ki67 (561)_0006_C001T001_colony_9.tiff,3314,218.894,0.869,845070,845070,1.405,0.712,0.971
737,8 pat OD ki67 (561)_0007_C001T001_colony_10.tiff,2555,193.238,0.860,651525,651525,1.416,0.706,0.969
738,8 pat OD ki67 (561)_0007_C001T001_colony_11.tiff,2263,180.752,0.870,577065,577065,1.380,0.725,0.969
739,8 pat OD ki67 (561)_0007_C001T001_colony_12.tiff,2154,174.510,0.889,549270,549270,1.243,0.804,0.970
740,8 pat OD ki67 (561)_0007_C001T001_colony_13.tiff,2553,192.167,0.869,651015,651015,1.311,0.763,0.969
741,8 pat OD ki67 (561)_0007_C001T001_colony_14.tiff,2449,188.167,0.869,624495,624495,1.287,0.777,0.967
742,8 pat OD ki67 (561)_0007_C001T001_colony_15.tiff,2266,180.167,0.877,577830,577830,1.366,0.732,0.969
743,8 pat OD ki67 (561)_0007_C001T001_colony_16.tiff,2536,190.652,0.877,646680,646680,1.200,0.833,0.968
744,8 pat OD ki67 (561)_0007_C001T001_colony_17.tiff,3232,217.823,0.856,824160,824160,1.313,0.762,0.968
745,8 pat OD ki67 (561)_0007_C001T001_colony_18.tiff,2973,206.551,0.876,758115,758115,1.214,0.824,0.967
746,8 pat OD ki67 (561)_0007_C001T001_colony_19.tiff,2565,194.995,0.848,654075,654075,1.540,0.649,0.972
747,8 pat OD ki67 (561)_0007_C001T001_colony_20.tiff,2175,174.267,0.900,554625,554625,1.264,0.791,0.973
748,8 pat OD ki67 (561)_0007_C001T001_colony_21.tiff,1952,165.681,0.894,497760,497760,1.220,0.820,0.970
749,8 pat OD ki67 (561)_0007_C001T001_colony_22.tiff,2591,191.823,0.885,660705,660705,1.237,0.809,0.972
750,8 pat OD ki67 (561)_0007_C001T001_colony_23.tiff,2629,197.681,0.845,670395,670395,1.606,0.623,0.976
751,8 pat OD ki67 (561)_0007_C001T001_colony_24.tiff,2886,203.238,0.878,735930,735930,1.292,0.774,0.974
752,8 pat OD ki67 (561)_0007_C001T001_colony_25.tiff,3297,219.380,0.861,840735,840735,1.352,0.740,0.969
753,8 pat OD ki67 (561)_0007_C001T001_colony_26.tiff,1864,161.338,0.900,475320,475320,1.187,0.843,0.968
754,8 pat OD ki67 (561)_0007_C001T001_colony_27.tiff,2661,196.652,0.865,678555,678555,1.330,0.752,0.968
755,8 pat OD ki67 (561)_0007_C001T001_colony_28.tiff,2574,191.480,0.882,656370,656370,1.221,0.819,0.971
756,8 pat OD ki67 (561)_0007_C001T001_colony_3.tiff,4834,286.291,0.741,1232670,1232670,1.450,0.690,0.925
757,8 pat OD ki67 (561)_0007_C001T001_colony_4.tiff,2918,209.380,0.836,744090,744090,1.553,0.644,0.969
758,8 pat OD ki67 (561)_0007_C001T001_colony_5.tiff,2462,186.752,0.887,627810,627810,1.323,0.756,0.974
759,8 pat OD ki67 (561)_0007_C001T001_colony_6.tiff,1869,162.610,0.888,476595,476595,1.301,0.768,0.972
760,8 pat OD ki67 (561)_0007_C001T001_colony_7.tiff,2684,195.581,0.882,684420,684420,1.317,0.760,0.974
761,8 pat OD ki67 (561)_0007_C001T001_colony_8.tiff,2497,189.439,0.874,636735,636735,1.377,0.726,0.973
762,8 pat OD ki67 (561)_0007_C001T001_colony_9.tiff,2656,192.752,0.898,677280,677280,1.184,0.844,0.973
763,8 pat OD ki67 (561)_0008_C001T001_colony_1.tiff,1974,164.853,0.913,503370,503370,1.116,0.896,0.972
764,8 pat OD ki67 (561)_0008_C001T001_colony_10.tiff,1873,163.681,0.879,477615,477615,1.308,0.764,0.967
765,8 pat OD ki67 (561)_0008_C001T001_colony_11.tiff,2457,192.510,0.833,626535,626535,1.461,0.685,0.965
766,8 pat OD ki67 (561)_0008_C001T001_colony_12.tiff,1869,164.510,0.868,476595,476595,1.404,0.712,0.965
767,8 pat OD ki67 (561)_0008_C001T001_colony_13.tiff,2561,191.581,0.877,653055,653055,1.263,0.792,0.970
768,8 pat OD ki67 (561)_0008_C001T001_colony_14.tiff,2099,172.267,0.889,535245,535245,1.146,0.872,0.966
769,8 pat OD ki67 (561)_0008_C001T001_colony_15.tiff,2948,204.752,0.884,751740,751740,1.278,0.783,0.969
770,8 pat OD ki67 (561)_0008_C001T001_colony_16.tiff,1577,148.610,0.897,402135,402135,1.105,0.905,0.966
771,8 pat OD ki67 (561)_0008_C001T001_colony_17.tiff,3251,215.238,0.882,829005,829005,1.322,0.757,0.976
772,8 pat OD ki67 (561)_0008_C001T001_colony_18.tiff,1760,162.610,0.836,448800,448800,1.204,0.831,0.953
773,8 pat OD ki67 (561)_0008_C001T001_colony_19.tiff,2866,205.137,0.856,730830,730830,1.459,0.685,0.971
774,8 pat OD ki67 (561)_0008_C001T001_colony_2.tiff,2319,179.338,0.906,591345,591345,1.165,0.858,0.973
775,8 pat OD ki67 (561)_0008_C001T001_colony_20.tiff,2691,195.823,0.882,686205,686205,1.271,0.787,0.973
776,8 pat OD ki67 (561)_0008_C001T001_colony_21.tiff,2687,205.966,0.796,685185,685185,1.710,0.585,0.967
777,8 pat OD ki67 (561)_0008_C001T001_colony_22.tiff,1934,166.267,0.879,493170,493170,1.226,0.816,0.965
778,8 pat OD ki67 (561)_0008_C001T001_colony_23.tiff,2755,201.924,0.849,702525,702525,1.464,0.683,0.971
779,8 pat OD ki67 (561)_0008_C001T001_colony_24.tiff,2195,179.823,0.853,559725,559725,1.333,0.750,0.965
780,8 pat OD ki67 (561)_0008_C001T001_colony_25.tiff,2239,180.167,0.867,570945,570945,1.420,0.704,0.968
781,8 pat OD ki67 (561)_0008_C001T001_colony_3.tiff,3408,225.279,0.844,869040,869040,1.500,0.667,0.968
782,8 pat OD ki67 (561)_0008_C001T001_colony_4.tiff,2391,184.752,0.880,609705,609705,1.278,0.783,0.972
783,8 pat OD ki67 (561)_0008_C001T001_colony_5.tiff,5363,277.421,0.876,1367565,1367565,1.267,0.789,0.978
784,8 pat OD ki67 (561)_0008_C001T001_colony_6.tiff,2160,182.309,0.817,550800,550800,1.746,0.573,0.957
785,8 pat OD ki67 (561)_0008_C001T001_colony_7.tiff,2097,174.267,0.868,534735,534735,1.394,0.717,0.969
786,8 pat OD ki67 (561)_0008_C001T001_colony_8.tiff,2099,174.610,0.865,535245,535245,1.228,0.814,0.955
787,8 pat OD ki67 (561)_0008_C001T001_colony_9.tiff,2264,182.024,0.859,577320,577320,1.423,0.703,0.963
788,8 pat OD ki67 (561)_0009_C001T001_colony_1.tiff,2321,184.267,0.859,591855,591855,1.515,0.660,0.974
789,8 pat OD ki67 (561)_0009_C001T001_colony_10.tiff,2012,179.823,0.782,513060,513060,1.329,0.752,0.931
790,8 pat OD ki67 (561)_0009_C001T001_colony_11.tiff,2869,202.794,0.877,731595,731595,1.172,0.853,0.970
791,8 pat OD ki67 (561)_0009_C001T001_colony_12.tiff,2247,188.995,0.791,572985,572985,1.778,0.563,0.960
792,8 pat OD ki67 (561)_0009_C001T001_colony_13.tiff,2367,189.380,0.829,603585,603585,1.702,0.588,0.969
793,8 pat OD ki67 (561)_0009_C001T001_colony_14.tiff,2227,183.439,0.832,567885,567885,1.605,0.623,0.971
794,8 pat OD ki67 (561)_0009_C001T001_colony_15.tiff,2130,173.338,0.891,543150,543150,1.200,0.833,0.967
795,8 pat OD ki67 (561)_0009_C001T001_colony_16.tiff,2556,198.652,0.814,651780,651780,1.603,0.624,0.958
796,8 pat OD ki67 (561)_0009_C001T001_colony_17.tiff,4905,310.978,0.637,1250775,1250775,1.484,0.674,0.918
797,8 pat OD ki67 (561)_0009_C001T001_colony_18.tiff,2520,193.338,0.847,642600,642600,1.614,0.620,0.975
798,8 pat OD ki67 (561)_0009_C001T001_colony_19.tiff,1683,152.024,0.915,429165,429165,1.110,0.901,0.969
799,8 pat OD ki67 (561)_0009_C001T001_colony_2.tiff,2576,195.723,0.845,656880,656880,1.494,0.669,0.961
800,8 pat OD ki67 (561)_0009_C001T001_colony_20.tiff,2304,179.823,0.895,587520,587520,1.183,0.845,0.971
801,8 pat OD ki67 (561)_0009_C001T001_colony_21.tiff,2148,174.752,0.884,547740,547740,1.291,0.775,0.965
802,8 pat OD ki67 (561)_0009_C001T001_colony_22.tiff,2228,178.510,0.879,568140,568140,1.382,0.724,0.970
803,8 pat OD ki67 (561)_0009_C001T001_colony_23.tiff,1456,143.338,0.891,371280,371280,1.231,0.812,0.963
804,8 pat OD ki67 (561)_0009_C001T001_colony_24.tiff,1419,143.539,0.865,361845,361845,1.394,0.717,0.965
805,8 pat OD ki67 (561)_0009_C001T001_colony_25.tiff,2340,181.924,0.888,596700,596700,1.248,0.801,0.973
806,8 pat OD ki67 (561)_0009_C001T001_colony_27.tiff,2292,184.409,0.847,584460,584460,1.455,0.687,0.966
807,8 pat OD ki67 (561)_0009_C001T001_colony_28.tiff,2266,179.480,0.884,577830,577830,1.307,0.765,0.970
808,8 pat OD ki67 (561)_0009_C001T001_colony_29.tiff,2120,171.095,0.910,540600,540600,1.107,0.904,0.973
809,8 pat OD ki67 (561)_0009_C001T001_colony_3.tiff,1608,153.397,0.859,410040,410040,1.429,0.700,0.967
810,8 pat OD ki67 (561)_0009_C001T001_colony_4.tiff,2801,204.267,0.844,714255,714255,1.572,0.636,0.974
811,8 pat OD ki67 (561)_0009_C001T001_colony_5.tiff,2171,182.610,0.818,553605,553605,1.659,0.603,0.968
812,8 pat OD ki67 (561)_0009_C001T001_colony_6.tiff,6811,378.919,0.596,1736805,1736805,1.877,0.533,0.895
813,8 pat OD ki67 (561)_0009_C001T001_colony_7.tiff,1971,173.238,0.825,502605,502605,1.705,0.587,0.964
814,8 pat OD ki67 (561)_0009_C001T001_colony_8.tiff,2250,183.823,0.837,573750,573750,1.626,0.615,0.968
815,8 pat OD ki67 (561)_0009_C001T001_colony_9.tiff,2117,177.338,0.846,539835,539835,1.422,0.703,0.964
816,8 pat OD ki67 (561)_0010_C001T001_colony_1.tiff,2572,194.409,0.855,655860,655860,1.432,0.698,0.968
817,8 pat OD ki67 (561)_0010_C001T001_colony_10.tiff,3349,223.480,0.843,853995,853995,1.502,0.666,0.972
818,8 pat OD ki67 (561)_0010_C001T001_colony_11.tiff,1927,166.995,0.868,491385,491385,1.320,0.758,0.965
