 ,Label,Area,Perim.,Circ.,IntDen,RawIntDen,AR,Round,Solidity,target
726,colony_488.tiff,1362,161.782,0.654,347310,347310,1.923,0.52,0.898,1
727,colony_489.tiff,1667,162.853,0.79,425085,425085,1.559,0.641,0.959,1
728,colony_49.tiff,1796,165.924,0.82,457980,457980,1.312,0.762,0.941,1
729,colony_490.tiff,1520,184.309,0.562,387600,387600,1.839,0.544,0.705,1
730,colony_491.tiff,1654,162.368,0.788,421770,421770,1.471,0.68,0.941,1
731,colony_492.tiff,1973,174.167,0.817,503115,503115,1.691,0.591,0.968,1
734,colony_494.tiff,1768,180.468,0.682,450840,450840,2.33,0.429,0.917,1
735,colony_495.tiff,1854,164.853,0.857,472770,472770,1.398,0.716,0.963,1
741,colony_499.tiff,1665,161.338,0.804,424575,424575,1.791,0.558,0.959,1
742,colony_5.tiff,2776,198.551,0.885,707880,707880,1.223,0.817,0.971,1
743,colony_50.tiff,1263,149.338,0.712,322065,322065,1.608,0.622,0.907,1
744,colony_500.tiff,1503,156.125,0.775,383265,383265,1.842,0.543,0.953,1
746,colony_502.tiff,1747,213.338,0.482,445485,445485,2.107,0.475,0.678,1
747,colony_503.tiff,1744,158.368,0.874,444720,444720,1.383,0.723,0.969,1
749,colony_505.tiff,2375,257.078,0.452,605625,605625,2.299,0.435,0.824,1
750,colony_506.tiff,1689,158.853,0.841,430695,430695,1.185,0.844,0.949,1
751,colony_507.tiff,2595,288.291,0.392,661725,661725,1.869,0.535,0.574,1
752,colony_509.tiff,3144,218.451,0.828,801720,801720,1.223,0.818,0.935,1
753,colony_51.tiff,1990,168.51,0.881,507450,507450,1.283,0.779,0.967,1
754,colony_510.tiff,1471,177.681,0.586,375105,375105,1.816,0.551,0.801,1
755,colony_511.tiff,3024,207.137,0.886,771120,771120,1.368,0.731,0.975,1
756,colony_512.tiff,2829,216.25,0.76,721395,721395,1.845,0.542,0.92,1
757,colony_513.tiff,3443,231.966,0.804,877965,877965,1.659,0.603,0.956,1
758,colony_514.tiff,3189,217.137,0.85,813195,813195,1.396,0.717,0.97,1
759,colony_515.tiff,3676,235.137,0.835,937380,937380,1.179,0.848,0.913,1
760,colony_516.tiff,1579,150.711,0.874,402645,402645,1.242,0.805,0.964,1
761,colony_517.tiff,1928,172.995,0.81,491640,491640,1.613,0.62,0.945,1
762,colony_518.tiff,2019,174.652,0.832,514845,514845,1.609,0.621,0.966,1
763,colony_519.tiff,3149,230.208,0.747,802995,802995,1.556,0.643,0.897,1
764,colony_52.tiff,2406,186.51,0.869,613530,613530,1.324,0.755,0.963,1
765,colony_520.tiff,2328,237.179,0.52,593640,593640,1.854,0.539,0.829,1
766,colony_521.tiff,1219,188.652,0.43,310845,310845,1.32,0.757,0.78,1
767,colony_522.tiff,1618,180.652,0.623,412590,412590,2.172,0.46,0.933,1
768,colony_523.tiff,1025,163.681,0.481,261375,261375,2.012,0.497,0.829,1
769,colony_524.tiff,1865,180.853,0.717,475575,475575,2.147,0.466,0.954,1
770,colony_525.tiff,2904,217.48,0.772,740520,740520,1.766,0.566,0.943,1
771,colony_526.tiff,1498,167.581,0.67,381990,381990,1.258,0.795,0.89,1
773,colony_527.tiff,2248,236.492,0.505,573240,573240,2.065,0.484,0.781,1
774,colony_528.tiff,2556,209.238,0.734,651780,651780,2.129,0.47,0.965,1
775,colony_529.tiff,2209,183.238,0.827,563295,563295,1.388,0.721,0.94,1
776,colony_53.tiff,1781,159.924,0.875,454155,454155,1.283,0.779,0.963,1
777,colony_530.tiff,2237,181.338,0.855,570435,570435,1.392,0.718,0.949,1
778,colony_531.tiff,2908,214.894,0.791,741540,741540,1.788,0.559,0.953,1
779,colony_532.tiff,2544,206.066,0.753,648720,648720,2.003,0.499,0.963,1
780,colony_533.tiff,3057,214.451,0.835,779535,779535,1.129,0.886,0.905,1
782,colony_535.tiff,2262,195.681,0.742,576810,576810,2.081,0.48,0.958,1
783,colony_536.tiff,2204,199.865,0.693,562020,562020,2.255,0.443,0.924,1
784,colony_537.tiff,2405,192.066,0.819,613275,613275,1.448,0.69,0.924,1
785,colony_538.tiff,2326,209.38,0.667,593130,593130,1.528,0.655,0.902,1
786,colony_539.tiff,1936,173.48,0.808,493680,493680,1.689,0.592,0.963,1
787,colony_54.tiff,1797,160.51,0.877,458235,458235,1.442,0.694,0.968,1
788,colony_540.tiff,2491,191.581,0.853,635205,635205,1.475,0.678,0.971,1
789,colony_541.tiff,2360,190.167,0.82,601800,601800,1.573,0.636,0.942,1
790,colony_542.tiff,2361,192.066,0.804,602055,602055,1.28,0.781,0.897,1
792,colony_544.tiff,2055,249.279,0.416,524025,524025,1.752,0.571,0.834,1
793,colony_545.tiff,3170,242.492,0.677,808350,808350,2.114,0.473,0.874,1
794,colony_546.tiff,1557,171.196,0.668,397035,397035,1.321,0.757,0.871,1
795,colony_547.tiff,4112,258.936,0.771,1048560,1048560,1.931,0.518,0.973,1
796,colony_548.tiff,1880,170.61,0.812,479400,479400,1.731,0.578,0.964,1
797,colony_549.tiff,3354,237.865,0.745,855270,855270,1.816,0.551,0.947,1
798,colony_55.tiff,2008,173.823,0.835,512040,512040,1.627,0.615,0.967,1
799,colony_550.tiff,1671,154.51,0.88,426105,426105,1.358,0.736,0.966,1
800,colony_551.tiff,1834,165.723,0.839,467670,467670,1.525,0.656,0.952,1
801,colony_552.tiff,2000,201.966,0.616,510000,510000,1.738,0.575,0.788,1
802,colony_553.tiff,3014,209.823,0.86,768570,768570,1.472,0.679,0.975,1
803,colony_554.tiff,1301,154.953,0.681,331755,331755,1.666,0.6,0.91,1
804,colony_555.tiff,2345,232.936,0.543,597975,597975,1.987,0.503,0.848,1
805,colony_556.tiff,2546,202.066,0.784,649230,649230,1.71,0.585,0.928,1
806,colony_557.tiff,1950,242.492,0.417,497250,497250,1.396,0.716,0.843,1
807,colony_558.tiff,2615,198.894,0.831,666825,666825,1.644,0.608,0.972,1
808,colony_559.tiff,1798,179.38,0.702,458490,458490,2.219,0.451,0.914,1
809,colony_56.tiff,3638,227.723,0.882,927690,927690,1.308,0.765,0.975,1
810,colony_560.tiff,1672,170.409,0.724,426360,426360,1.774,0.564,0.927,1
811,colony_561.tiff,2184,194.995,0.722,556920,556920,1.189,0.841,0.788,1
812,colony_562.tiff,1733,164.894,0.801,441915,441915,1.91,0.524,0.965,1
813,colony_563.tiff,1722,166.652,0.779,439110,439110,1.541,0.649,0.922,1
814,colony_564.tiff,1604,164.409,0.746,409020,409020,2.075,0.482,0.957,1
815,colony_565.tiff,2094,179.238,0.819,533970,533970,1.579,0.633,0.964,1
816,colony_566.tiff,1632,210.451,0.463,416160,416160,2.005,0.499,0.894,1
818,colony_568.tiff,1788,165.338,0.822,455940,455940,1.197,0.835,0.944,1
819,colony_569.tiff,2841,206.652,0.836,724455,724455,1.416,0.706,0.953,1
820,colony_57.tiff,1468,142.468,0.909,374340,374340,1.028,0.973,0.967,1
821,colony_570.tiff,1976,167.823,0.882,503880,503880,1.075,0.93,0.963,1
822,colony_571.tiff,1929,175.581,0.786,491895,491895,1.696,0.59,0.948,1
823,colony_572.tiff,2064,181.622,0.786,526320,526320,2.016,0.496,0.962,1
824,colony_573.tiff,1662,153.196,0.89,423810,423810,1.297,0.771,0.969,1
826,colony_575.tiff,2167,174.51,0.894,552585,552585,1.098,0.91,0.957,1
827,colony_576.tiff,1886,172.409,0.797,480930,480930,1.846,0.542,0.962,1
828,colony_577.tiff,2119,179.196,0.829,540345,540345,1.693,0.591,0.968,1
829,colony_578.tiff,2174,185.38,0.795,554370,554370,1.857,0.539,0.956,1
830,colony_579.tiff,2470,216.551,0.662,629850,629850,1.709,0.585,0.784,1
831,colony_58.tiff,1717,213.179,0.475,437835,437835,1.718,0.582,0.885,1
832,colony_580.tiff,1963,167.338,0.881,500565,500565,1.308,0.765,0.968,1
833,colony_581.tiff,2705,212.451,0.753,689775,689775,2.048,0.488,0.965,1
834,colony_582.tiff,2722,273.664,0.457,694110,694110,1.776,0.563,0.822,1
835,colony_583.tiff,1951,195.338,0.643,497505,497505,1.933,0.517,0.887,1
836,colony_584.tiff,2200,176.409,0.888,561000,561000,1.176,0.85,0.966,1
837,colony_585.tiff,2745,214.309,0.751,699975,699975,1.649,0.606,0.889,1
838,colony_586.tiff,2194,212.551,0.61,559470,559470,1.49,0.671,0.874,1
839,colony_587.tiff,1965,175.238,0.804,501075,501075,1.731,0.578,0.964,1
840,colony_588.tiff,1756,165.882,0.802,447780,447780,1.886,0.53,0.973,1
841,colony_589.tiff,2145,173.681,0.894,546975,546975,1.078,0.928,0.969,1
842,colony_59.tiff,1959,169.581,0.856,499545,499545,1.231,0.813,0.959,1
843,colony_590.tiff,1915,164.167,0.893,488325,488325,1.298,0.77,0.968,1
844,colony_591.tiff,2114,184.409,0.781,539070,539070,1.787,0.56,0.956,1
845,colony_592.tiff,2422,197.622,0.779,617610,617610,1.735,0.576,0.936,1
846,colony_593.tiff,2400,200.693,0.749,612000,612000,2.056,0.486,0.95,1
847,colony_594.tiff,2716,197.681,0.873,692580,692580,1.414,0.707,0.973,1
848,colony_595.tiff,2120,175.581,0.864,540600,540600,1.366,0.732,0.961,1
849,colony_596.tiff,1873,164.51,0.87,477615,477615,1.328,0.753,0.969,1
850,colony_597.tiff,3114,208.551,0.9,794070,794070,1.166,0.858,0.976,1
851,colony_598.tiff,2407,185.581,0.878,613785,613785,1.388,0.721,0.971,1
852,colony_599.tiff,1973,171.439,0.844,503115,503115,1.563,0.64,0.969,1
853,colony_6.tiff,2018,172.752,0.85,514590,514590,1.394,0.717,0.957,1
854,colony_60.tiff,1905,167.095,0.857,485775,485775,1.392,0.718,0.967,1
855,colony_600.tiff,2252,179.338,0.88,574260,574260,1.242,0.805,0.957,1
856,colony_601.tiff,2055,173.681,0.856,524025,524025,1.454,0.688,0.972,1
857,colony_602.tiff,2514,187.924,0.895,641070,641070,1.243,0.805,0.97,1
858,colony_603.tiff,3489,232.836,0.809,889695,889695,1.451,0.689,0.955,1
859,colony_604.tiff,2417,184.409,0.893,616335,616335,1.259,0.794,0.973,1
860,colony_605.tiff,2973,207.723,0.866,758115,758115,1.378,0.726,0.973,1
861,colony_606.tiff,2087,176.995,0.837,532185,532185,1.406,0.711,0.949,1
862,colony_607.tiff,2490,187.338,0.892,634950,634950,1.317,0.759,0.975,1
863,colony_608.tiff,1893,167.196,0.851,482715,482715,1.574,0.635,0.972,1
864,colony_609.tiff,2209,175.581,0.9,563295,563295,1.2,0.833,0.973,1
865,colony_61.tiff,2369,188.409,0.839,604095,604095,1.442,0.694,0.959,1
866,colony_610.tiff,2211,180.309,0.855,563805,563805,1.392,0.718,0.965,1
867,colony_611.tiff,2325,183.238,0.87,592875,592875,1.046,0.956,0.967,1
868,colony_612.tiff,2557,192.551,0.867,652035,652035,1.45,0.69,0.971,1
869,colony_613.tiff,2068,169.439,0.905,527340,527340,1.097,0.912,0.972,1
870,colony_614.tiff,2064,170.024,0.897,526320,526320,1.187,0.843,0.972,1
871,colony_615.tiff,1921,165.681,0.879,489855,489855,1.327,0.754,0.97,1
872,colony_616.tiff,2146,176.409,0.867,547230,547230,1.31,0.764,0.966,1
873,colony_617.tiff,1068,129.196,0.804,272340,272340,1.404,0.712,0.931,1
874,colony_618.tiff,2421,186.752,0.872,617355,617355,1.325,0.755,0.971,1
875,colony_619.tiff,2293,224.35,0.572,584715,584715,2.451,0.408,0.85,1
876,colony_62.tiff,1993,165.681,0.912,508215,508215,1.16,0.862,0.972,1
877,colony_620.tiff,2588,192.551,0.877,659940,659940,1.235,0.809,0.965,1
878,colony_621.tiff,2054,170.51,0.888,523770,523770,1.225,0.816,0.966,1
879,colony_622.tiff,1639,156.995,0.836,417945,417945,1.442,0.693,0.952,1
880,colony_623.tiff,1163,127.64,0.897,296565,296565,1.27,0.787,0.963,1
881,colony_624.tiff,1888,163.095,0.892,481440,481440,1.31,0.763,0.97,1
882,colony_625.tiff,1979,175.095,0.811,504645,504645,1.483,0.674,0.955,1
883,colony_626.tiff,2374,184.51,0.876,605370,605370,1.27,0.788,0.966,1
884,colony_627.tiff,1930,169.296,0.846,492150,492150,1.567,0.638,0.968,1
885,colony_628.tiff,1959,190.652,0.677,499545,499545,1.804,0.554,0.888,1
886,colony_629.tiff,1532,145.439,0.91,390660,390660,1.239,0.807,0.969,1
887,colony_63.tiff,2590,191.823,0.885,660450,660450,1.275,0.785,0.972,1
888,colony_630.tiff,2291,177.338,0.915,584205,584205,1.088,0.919,0.972,1
889,colony_631.tiff,1876,165.439,0.861,478380,478380,1.444,0.692,0.968,1
890,colony_632.tiff,2449,191.48,0.839,624495,624495,1.471,0.68,0.96,1
891,colony_633.tiff,1963,169.681,0.857,500565,500565,1.432,0.698,0.965,1
892,colony_634.tiff,2029,171.095,0.871,517395,517395,1.39,0.72,0.969,1
893,colony_635.tiff,2736,197.823,0.879,697680,697680,1.28,0.781,0.97,1
894,colony_636.tiff,2119,174.51,0.874,540345,540345,1.279,0.782,0.966,1
895,colony_637.tiff,1798,159.924,0.883,458490,458490,1.355,0.738,0.967,1
896,colony_638.tiff,2738,200.309,0.858,698190,698190,1.441,0.694,0.971,1
897,colony_639.tiff,2194,193.823,0.734,559470,559470,1.205,0.83,0.796,1
898,colony_64.tiff,2093,172.995,0.879,533715,533715,1.27,0.787,0.968,1
899,colony_640.tiff,2145,179.681,0.835,546975,546975,1.556,0.643,0.968,1
900,colony_641.tiff,2063,171.581,0.881,526065,526065,1.209,0.827,0.96,1
901,colony_642.tiff,2733,197.681,0.879,696915,696915,1.416,0.706,0.975,1
902,colony_643.tiff,1859,164.853,0.86,474045,474045,1.424,0.702,0.966,1
903,colony_644.tiff,2032,174.267,0.841,518160,518160,1.536,0.651,0.968,1
904,colony_645.tiff,2109,170.167,0.915,537795,537795,1.135,0.881,0.971,1
905,colony_646.tiff,2397,186.409,0.867,611235,611235,1.367,0.732,0.968,1
906,colony_647.tiff,1747,158.995,0.868,445485,445485,1.264,0.791,0.956,1
907,colony_648.tiff,2867,201.238,0.89,731085,731085,1.228,0.815,0.976,1
908,colony_649.tiff,1745,160.752,0.849,444975,444975,1.558,0.642,0.965,1
909,colony_65.tiff,1667,157.439,0.845,425085,425085,1.363,0.733,0.96,1
910,colony_650.tiff,2143,177.238,0.857,546465,546465,1.154,0.866,0.962,1
911,colony_651.tiff,2262,187.48,0.809,576810,576810,1.543,0.648,0.96,1
912,colony_652.tiff,2463,193.924,0.823,628065,628065,1.61,0.621,0.967,1
913,colony_653.tiff,2099,171.095,0.901,535245,535245,1.168,0.856,0.973,1
914,colony_654.tiff,2163,174.995,0.888,551565,551565,1.342,0.745,0.971,1
915,colony_655.tiff,1805,158.953,0.898,460275,460275,1.235,0.81,0.971,1
916,colony_656.tiff,2596,199.48,0.82,661980,661980,1.6,0.625,0.965,1
917,colony_657.tiff,1516,152.995,0.814,386580,386580,1.36,0.735,0.943,1
918,colony_658.tiff,2097,176.167,0.849,534735,534735,1.32,0.758,0.964,1
919,colony_659.tiff,1753,161.782,0.842,447015,447015,1.61,0.621,0.969,1
920,colony_66.tiff,3002,210.451,0.852,765510,765510,1.413,0.708,0.966,1
921,colony_660.tiff,1327,135.782,0.904,338385,338385,1.143,0.875,0.964,1
922,colony_661.tiff,1506,211.037,0.425,384030,384030,1.998,0.5,0.83,1
923,colony_662.tiff,2236,177.681,0.89,570180,570180,1.129,0.886,0.97,1
924,colony_663.tiff,1279,133.296,0.905,326145,326145,1.137,0.879,0.965,1
925,colony_664.tiff,2053,170.51,0.887,523515,523515,1.23,0.813,0.969,1
926,colony_665.tiff,2240,179.581,0.873,571200,571200,1.246,0.803,0.968,1
927,colony_666.tiff,2994,210.451,0.849,763470,763470,1.488,0.672,0.96,1
928,colony_667.tiff,2387,182.652,0.899,608685,608685,1.122,0.891,0.971,1
930,colony_669.tiff,2366,189.581,0.827,603330,603330,1.285,0.778,0.907,1
931,colony_67.tiff,2022,169.924,0.88,515610,515610,1.202,0.832,0.961,1
932,colony_670.tiff,2446,190.894,0.843,623730,623730,1.269,0.788,0.922,1
933,colony_671.tiff,4224,245.179,0.883,1077120,1077120,1.152,0.868,0.972,1
934,colony_672.tiff,3755,237.907,0.834,957525,957525,1.545,0.647,0.971,1
935,colony_673.tiff,1917,163.924,0.896,488835,488835,1.132,0.883,0.968,1
936,colony_674.tiff,1421,149.782,0.796,362355,362355,1.586,0.631,0.939,1
937,colony_675.tiff,1962,170.652,0.847,500310,500310,1.481,0.675,0.964,1
938,colony_676.tiff,1631,159.095,0.81,415905,415905,1.431,0.699,0.942,1
939,colony_677.tiff,1694,157.539,0.858,431970,431970,1.495,0.669,0.97,1
940,colony_678.tiff,2311,182.309,0.874,589305,589305,1.442,0.694,0.972,1
941,colony_679.tiff,2190,181.338,0.837,558450,558450,1.522,0.657,0.962,1
942,colony_68.tiff,2418,184.752,0.89,616590,616590,1.205,0.83,0.971,1
943,colony_680.tiff,2338,184.752,0.861,596190,596190,1.266,0.79,0.951,1
944,colony_681.tiff,1373,150.409,0.763,350115,350115,1.462,0.684,0.917,1
945,colony_682.tiff,2484,191.238,0.854,633420,633420,1.369,0.73,0.955,1
946,colony_683.tiff,2919,204.309,0.879,744345,744345,1.272,0.786,0.973,1
947,colony_684.tiff,2079,172.995,0.873,530145,530145,1.363,0.734,0.968,1
948,colony_685.tiff,2232,177.823,0.887,569160,569160,1.309,0.764,0.97,1
949,colony_686.tiff,1996,172.167,0.846,508980,508980,1.589,0.629,0.969,1
950,colony_687.tiff,2161,186.551,0.78,551055,551055,1.844,0.542,0.955,1
951,colony_688.tiff,2488,188.409,0.881,634440,634440,1.279,0.782,0.97,1
952,colony_689.tiff,2335,187.095,0.838,595425,595425,1.585,0.631,0.969,1
953,colony_69.tiff,2334,296.191,0.334,595170,595170,2.998,0.334,0.754,1
954,colony_690.tiff,1801,178.995,0.706,459255,459255,1.581,0.632,0.914,1
955,colony_691.tiff,2655,197.137,0.858,677025,677025,1.349,0.741,0.965,1
956,colony_692.tiff,2159,177.823,0.858,550545,550545,1.441,0.694,0.97,1
957,colony_693.tiff,1720,161.924,0.824,438600,438600,1.172,0.853,0.934,1
958,colony_694.tiff,2045,176.995,0.82,521475,521475,1.508,0.663,0.943,1
959,colony_695.tiff,2104,181.823,0.8,536520,536520,1.643,0.609,0.939,1
960,colony_696.tiff,1676,155.338,0.873,427380,427380,1.382,0.724,0.964,1
961,colony_697.tiff,2691,198.309,0.86,686205,686205,1.452,0.689,0.969,1
962,colony_698.tiff,2307,182.409,0.871,588285,588285,1.303,0.768,0.969,1
963,colony_699.tiff,2540,191.823,0.867,647700,647700,1.388,0.72,0.972,1
964,colony_7.tiff,2221,180.652,0.855,566355,566355,1.431,0.699,0.965,1
965,colony_70.tiff,2003,167.095,0.901,510765,510765,1.102,0.907,0.97,1
966,colony_700.tiff,1929,165.095,0.889,491895,491895,1.305,0.766,0.968,1
967,colony_701.tiff,2447,185.823,0.891,623985,623985,1.258,0.795,0.971,1
968,colony_702.tiff,2438,184.894,0.896,621690,621690,1.187,0.843,0.971,1
969,colony_703.tiff,2490,189.924,0.867,634950,634950,1.456,0.687,0.973,1
970,colony_704.tiff,2249,184.451,0.831,573495,573495,1.72,0.582,0.97,1
971,colony_705.tiff,2259,178.167,0.894,576045,576045,1.346,0.743,0.973,1
972,colony_706.tiff,1344,180.024,0.521,342720,342720,3.071,0.326,0.866,1
973,colony_707.tiff,2707,196.309,0.883,690285,690285,1.293,0.773,0.97,1
974,colony_708.tiff,2141,175.238,0.876,545955,545955,1.267,0.789,0.967,1
975,colony_709.tiff,2403,183.48,0.897,612765,612765,1.185,0.844,0.971,1
976,colony_71.tiff,3242,229.865,0.771,826710,826710,1.498,0.668,0.923,1
977,colony_710.tiff,2276,185.723,0.829,580380,580380,1.582,0.632,0.966,1
978,colony_711.tiff,1882,164.167,0.878,479910,479910,1.074,0.931,0.966,1
979,colony_712.tiff,1792,161.924,0.859,456960,456960,1.398,0.715,0.966,1
980,colony_713.tiff,2301,183.338,0.86,586755,586755,1.416,0.706,0.971,1
981,colony_714.tiff,1831,163.581,0.86,466905,466905,1.477,0.677,0.966,1
982,colony_715.tiff,2133,177.924,0.847,543915,543915,1.177,0.85,0.958,1
983,colony_716.tiff,2145,172.752,0.903,546975,546975,1.133,0.883,0.97,1
984,colony_717.tiff,1087,208.51,0.314,277185,277185,6.741,0.148,0.812,1
985,colony_718.tiff,1594,195.48,0.524,406470,406470,1.605,0.623,0.812,1
986,colony_719.tiff,2224,180.853,0.854,567120,567120,1.494,0.669,0.969,1
987,colony_72.tiff,4087,270.635,0.701,1042185,1042185,1.564,0.639,0.891,1
988,colony_720.tiff,2126,175.238,0.87,542130,542130,1.311,0.763,0.968,1
989,colony_721.tiff,2363,186.167,0.857,602565,602565,1.337,0.748,0.956,1
990,colony_722.tiff,2724,225.966,0.67,694620,694620,2.07,0.483,0.869,1
991,colony_723.tiff,2574,191.966,0.878,656370,656370,1.23,0.813,0.966,1
992,colony_724.tiff,1800,161.823,0.864,459000,459000,1.488,0.672,0.966,1
993,colony_725.tiff,1249,132.225,0.898,318495,318495,1.245,0.803,0.966,1
994,colony_726.tiff,1879,162.853,0.89,479145,479145,1.305,0.766,0.969,1
995,colony_727.tiff,2234,177.823,0.888,569670,569670,1.208,0.828,0.97,1
998,colony_729.tiff,2063,174.024,0.856,526065,526065,1.504,0.665,0.966,1
999,colony_73.tiff,2511,194.309,0.836,640305,640305,1.601,0.625,0.969,1
1000,colony_730.tiff,2264,182.51,0.854,577320,577320,1.275,0.784,0.935,1
1001,colony_731.tiff,1990,173.782,0.828,507450,507450,1.54,0.649,0.967,1
1002,colony_732.tiff,2323,179.338,0.908,592365,592365,1.084,0.922,0.973,1
1003,colony_733.tiff,1847,165.439,0.848,470985,470985,1.479,0.676,0.967,1
1004,colony_734.tiff,1873,166.267,0.851,477615,477615,1.294,0.773,0.955,1
1005,colony_735.tiff,2472,190.652,0.855,630360,630360,1.439,0.695,0.963,1
1006,colony_736.tiff,1937,169.095,0.851,493935,493935,1.45,0.69,0.964,1
1007,colony_737.tiff,2719,198.409,0.868,693345,693345,1.289,0.776,0.968,1
1008,colony_738.tiff,2211,177.924,0.878,563805,563805,1.261,0.793,0.969,1
1009,colony_739.tiff,3920,241.137,0.847,999600,999600,1.452,0.689,0.974,1
1010,colony_74.tiff,2063,172.51,0.871,526065,526065,1.346,0.743,0.968,1
1011,colony_740.tiff,1823,199.179,0.577,464865,464865,1.622,0.617,0.882,1
1012,colony_741.tiff,1680,155.196,0.877,428400,428400,1.241,0.806,0.959,1
1013,colony_742.tiff,1810,160.51,0.883,461550,461550,1.352,0.74,0.968,1
1014,colony_743.tiff,2156,175.681,0.878,549780,549780,1.358,0.737,0.969,1
1015,colony_744.tiff,2750,200.066,0.863,701250,701250,1.438,0.696,0.971,1
1016,colony_745.tiff,2356,193.581,0.79,600780,600780,1.2,0.833,0.848,1
1017,colony_746.tiff,2042,172.409,0.863,520710,520710,1.236,0.809,0.953,1
1018,colony_747.tiff,2740,199.338,0.867,698700,698700,1.408,0.71,0.972,1
1019,colony_748.tiff,1881,166.51,0.853,479655,479655,1.438,0.696,0.965,1
1020,colony_749.tiff,2417,186.652,0.872,616335,616335,1.382,0.723,0.97,1
1021,colony_75.tiff,1572,149.196,0.887,400860,400860,1.338,0.748,0.97,1
1022,colony_750.tiff,2045,174.267,0.846,521475,521475,1.539,0.65,0.968,1
1023,colony_751.tiff,1672,183.539,0.624,426360,426360,2.632,0.38,0.946,1
1024,colony_752.tiff,1791,162.409,0.853,456705,456705,1.267,0.789,0.954,1
1025,colony_753.tiff,1408,140.953,0.891,359040,359040,1.306,0.766,0.964,1
1026,colony_754.tiff,2823,200.652,0.881,719865,719865,1.243,0.804,0.973,1
1027,colony_755.tiff,1737,160.752,0.845,442935,442935,1.556,0.643,0.963,1
1028,colony_756.tiff,2141,176.066,0.868,545955,545955,1.154,0.867,0.965,1
1029,colony_757.tiff,1917,163.196,0.905,488835,488835,1.211,0.826,0.974,1
1030,colony_758.tiff,2025,172.51,0.855,516375,516375,1.465,0.683,0.967,1
1031,colony_759.tiff,2726,196.752,0.885,695130,695130,1.283,0.779,0.973,1
1032,colony_76.tiff,2353,183.924,0.874,600015,600015,1.349,0.741,0.97,1
1033,colony_760.tiff,2743,195.581,0.901,699465,699465,1.121,0.892,0.975,1
1034,colony_761.tiff,2036,171.581,0.869,519180,519180,1.372,0.729,0.966,1
1035,colony_762.tiff,1378,173.054,0.578,351390,351390,3.067,0.326,0.942,1
1036,colony_763.tiff,1758,158.51,0.879,448290,448290,1.368,0.731,0.967,1
1037,colony_764.tiff,2223,180.167,0.861,566865,566865,1.434,0.697,0.968,1
1038,colony_765.tiff,1648,155.581,0.856,420240,420240,1.564,0.639,0.965,1
1039,colony_766.tiff,1976,168.853,0.871,503880,503880,1.435,0.697,0.969,1
1040,colony_767.tiff,4079,241.765,0.877,1040145,1040145,1.107,0.903,0.967,1
