 ,Label,Area,Perim.,Circ.,IntDen,RawIntDen,AR,Round,Solidity
420,red.tif,43943,2987.198,0.062,11205465,11205465,4.008,0.250,0.515
421,red.tif,10744,656.968,0.313,2739720,2739720,3.193,0.313,0.854
422,red.tif,308,113.539,0.300,78540,78540,2.170,0.461,0.667
423,red.tif,24641,1206.781,0.213,6283455,6283455,2.651,0.377,0.818
424,red.tif,249,79.397,0.496,63495,63495,1.922,0.520,0.769
425,red.tif,398,83.841,0.712,101490,101490,1.661,0.602,0.882
426,red.tif,141,65.598,0.412,35955,35955,1.945,0.514,0.657
427,red.tif,160,61.355,0.534,40800,40800,1.656,0.604,0.764
428,red.tif,5457,651.252,0.162,1391535,1391535,1.783,0.561,0.696
429,red.tif,13464,702.222,0.343,3433320,3433320,2.351,0.425,0.790
430,red.tif,8168,793.034,0.163,2082840,2082840,6.730,0.149,0.703
431,red.tif,200,78.426,0.409,51000,51000,2.654,0.377,0.693
432,red.tif,4601,463.245,0.269,1173255,1173255,4.006,0.250,0.816
433,red.tif,12963,855.744,0.222,3305565,3305565,2.806,0.356,0.770
434,red.tif,9274,623.328,0.300,2364870,2364870,3.560,0.281,0.820
435,red.tif,1108,301.279,0.153,282540,282540,8.974,0.111,0.602
436,red.tif,132,65.698,0.384,33660,33660,1.748,0.572,0.655
437,red.tif,247,112.225,0.246,62985,62985,2.258,0.443,0.574
438,red.tif,19309,1459.055,0.114,4923795,4923795,2.787,0.359,0.646
439,red.tif,10243,640.299,0.314,2611965,2611965,1.883,0.531,0.777
440,red.tif,194,85.154,0.336,49470,49470,1.670,0.599,0.690
441,red.tif,112,48.042,0.610,28560,28560,1.698,0.589,0.770
442,red.tif,123,49.113,0.641,31365,31365,1.905,0.525,0.807
443,red.tif,11494,753.519,0.254,2930970,2930970,2.156,0.464,0.811
444,red.tif,3818,423.144,0.268,973590,973590,3.023,0.331,0.783
445,red.tif,2154,435.002,0.143,549270,549270,3.679,0.272,0.467
446,red.tif,11077,1024.739,0.133,2824635,2824635,2.680,0.373,0.757
447,red.tif,166,57.355,0.634,42330,42330,1.731,0.578,0.810
448,red.tif,198,75.255,0.439,50490,50490,3.580,0.279,0.735
449,red.tif,128,63.841,0.395,32640,32640,2.194,0.456,0.624
450,red.tif,544,147.924,0.312,138720,138720,1.878,0.532,0.597
451,red.tif,136,66.184,0.390,34680,34680,1.487,0.672,0.618
452,red.tif,153,56.770,0.597,39015,39015,1.299,0.770,0.771
453,red.tif,20306,1439.013,0.123,5178030,5178030,1.513,0.661,0.648
454,red.tif,188,62.669,0.602,47940,47940,1.555,0.643,0.763
455,red.tif,111,46.870,0.635,28305,28305,1.879,0.532,0.813
456,red.tif,174,67.841,0.475,44370,44370,3.019,0.331,0.713
457,red.tif,1687,279.664,0.271,430185,430185,2.296,0.435,0.639
458,red.tif,181,74.770,0.407,46155,46155,3.132,0.319,0.764
459,red.tif,137,63.598,0.426,34935,34935,1.242,0.805,0.729
460,red.tif,107,47.113,0.606,27285,27285,2.558,0.391,0.790
461,red.tif,540,126.125,0.427,137700,137700,1.970,0.508,0.689
462,red.tif,132,54.184,0.565,33660,33660,3.138,0.319,0.810
463,red.tif,123,51.355,0.586,31365,31365,2.395,0.417,0.757
464,red.tif,116,41.456,0.848,29580,29580,1.240,0.806,0.889
465,red.tif,153,56.627,0.600,39015,39015,2.759,0.362,0.905
466,red.tif,726,147.196,0.421,185130,185130,1.770,0.565,0.736
467,red.tif,5999,525.186,0.273,1529745,1529745,1.581,0.633,0.789
468,red.tif,434,121.983,0.367,110670,110670,3.256,0.307,0.791
469,red.tif,8564,782.507,0.176,2183820,2183820,1.790,0.559,0.796
470,red.tif,3811,539.085,0.165,971805,971805,2.338,0.428,0.606
471,red.tif,4068,362.818,0.388,1037340,1037340,1.245,0.803,0.790
472,red.tif,215,77.497,0.450,54825,54825,4.071,0.246,0.750
473,red.tif,231,70.184,0.589,58905,58905,1.355,0.738,0.791
474,red.tif,143,50.042,0.718,36465,36465,1.202,0.832,0.885
475,blue.tif,2216,178.510,0.874,565080,565080,1.424,0.702,0.974
476,blue.tif,2240,179.823,0.870,571200,571200,1.406,0.711,0.970
477,blue.tif,636,110.912,0.650,162180,162180,1.950,0.513,0.942
478,blue.tif,143,43.456,0.952,36465,36465,1.197,0.835,0.938
479,blue.tif,2076,171.924,0.883,529380,529380,1.254,0.798,0.969
480,blue.tif,1935,169.338,0.848,493425,493425,1.543,0.648,0.968
481,blue.tif,2289,181.581,0.872,583695,583695,1.320,0.758,0.970
482,blue.tif,2048,171.782,0.872,522240,522240,1.418,0.705,0.972
483,blue.tif,2478,188.267,0.879,631890,631890,1.413,0.708,0.976
484,blue.tif,3950,375.889,0.351,1007250,1007250,1.392,0.718,0.758
485,blue.tif,2035,176.510,0.821,518925,518925,1.686,0.593,0.966
486,blue.tif,2201,180.953,0.845,561255,561255,1.626,0.615,0.975
487,blue.tif,2028,168.995,0.892,517140,517140,1.201,0.833,0.967
488,blue.tif,2446,187.581,0.874,623730,623730,1.165,0.859,0.965
489,blue.tif,2103,172.510,0.888,536265,536265,1.281,0.781,0.972
490,blue.tif,2377,192.652,0.805,606135,606135,1.335,0.749,0.957
491,blue.tif,1588,149.539,0.892,404940,404940,1.280,0.782,0.969
492,blue.tif,897,120.083,0.782,228735,228735,1.653,0.605,0.969
493,blue.tif,2632,200.551,0.822,671160,671160,1.347,0.742,0.958
494,blue.tif,1657,164.368,0.771,422535,422535,1.864,0.536,0.949
495,blue.tif,1848,165.154,0.851,471240,471240,1.144,0.874,0.974
496,blue.tif,2116,175.338,0.865,539580,539580,1.383,0.723,0.968
497,blue.tif,1852,166.610,0.838,472260,472260,1.455,0.687,0.957
498,blue.tif,2561,192.752,0.866,653055,653055,1.439,0.695,0.974
499,blue.tif,2112,173.338,0.883,538560,538560,1.315,0.760,0.968
500,blue.tif,2763,199.581,0.872,704565,704565,1.311,0.763,0.971
501,blue.tif,2577,191.238,0.885,657135,657135,1.223,0.818,0.970
502,blue.tif,1883,175.380,0.769,480165,480165,1.939,0.516,0.953
503,blue.tif,2069,171.681,0.882,527595,527595,1.257,0.795,0.968
504,blue.tif,2076,175.095,0.851,529380,529380,1.434,0.697,0.963
505,blue.tif,2386,186.024,0.866,608430,608430,1.373,0.728,0.973
506,blue.tif,1338,150.167,0.746,341190,341190,1.558,0.642,0.925
507,blue.tif,2900,210.309,0.824,739500,739500,1.498,0.667,0.963
508,blue.tif,2322,185.924,0.844,592110,592110,1.453,0.688,0.969
509,blue.tif,2341,183.439,0.874,596955,596955,1.323,0.756,0.973
510,blue.tif,987,121.439,0.841,251685,251685,1.539,0.650,0.946
511,blue.tif,2973,222.409,0.755,758115,758115,1.886,0.530,0.948
512,blue.tif,2065,170.853,0.889,526575,526575,1.308,0.764,0.971
513,blue.tif,2517,188.409,0.891,641835,641835,1.180,0.847,0.971
514,blue.tif,2549,467.522,0.147,649995,649995,5.588,0.179,0.606
515,blue.tif,184,58.184,0.683,46920,46920,1.950,0.513,0.844
516,blue.tif,356,87.355,0.586,90780,90780,2.768,0.361,0.951
517,red.tif,2446,321.262,0.298,623730,623730,1.918,0.521,0.757
518,red.tif,4550,439.772,0.296,1160250,1160250,2.227,0.449,0.784
519,red.tif,3053,278.350,0.495,778515,778515,2.033,0.492,0.856
520,red.tif,2693,472.600,0.152,686715,686715,3.046,0.328,0.637
521,red.tif,2381,280.635,0.380,607155,607155,1.486,0.673,0.731
522,red.tif,1770,311.605,0.229,451350,451350,1.398,0.715,0.645
523,red.tif,107,37.799,0.941,27285,27285,1.299,0.770,0.939
524,red.tif,152,46.870,0.869,38760,38760,1.373,0.728,0.916
525,red.tif,15996,957.744,0.219,4078980,4078980,1.844,0.542,0.788
526,red.tif,170,74.083,0.389,43350,43350,1.923,0.520,0.700
527,red.tif,538,142.267,0.334,137190,137190,1.332,0.751,0.667
528,red.tif,951,179.380,0.371,242505,242505,1.268,0.788,0.680
529,red.tif,106,41.213,0.784,27030,27030,1.433,0.698,0.895
530,red.tif,319,86.669,0.534,81345,81345,3.140,0.318,0.808
531,red.tif,4775,630.423,0.151,1217625,1217625,4.340,0.230,0.734
532,red.tif,14887,1164.053,0.138,3796185,3796185,4.307,0.232,0.701
533,red.tif,953,191.397,0.327,243015,243015,5.323,0.188,0.881
534,red.tif,8420,684.909,0.226,2147100,2147100,2.666,0.375,0.686
535,red.tif,144,51.698,0.677,36720,36720,1.387,0.721,0.855
536,red.tif,3716,519.973,0.173,947580,947580,4.090,0.244,0.714
537,red.tif,5669,445.973,0.358,1445595,1445595,2.465,0.406,0.833
538,red.tif,6270,566.441,0.246,1598850,1598850,3.651,0.274,0.827
539,red.tif,11370,848.489,0.198,2899350,2899350,2.650,0.377,0.721
540,red.tif,135,44.284,0.865,34425,34425,1.082,0.924,0.885
541,red.tif,21541,1838.719,0.080,5492955,5492955,7.979,0.125,0.577
542,red.tif,8732,490.517,0.456,2226660,2226660,2.653,0.377,0.870
543,red.tif,1492,201.037,0.464,380460,380460,1.249,0.801,0.764
544,red.tif,123,39.698,0.981,31365,31365,1.045,0.957,0.918
545,red.tif,4445,385.848,0.375,1133475,1133475,2.906,0.344,0.843
546,red.tif,103,53.598,0.451,26265,26265,1.442,0.693,0.689
547,red.tif,15877,1289.575,0.120,4048635,4048635,6.066,0.165,0.708
548,red.tif,281,80.912,0.539,71655,71655,2.076,0.482,0.789
549,red.tif,117,46.042,0.694,29835,29835,2.118,0.472,0.870
550,red.tif,11203,1022.940,0.135,2856765,2856765,3.638,0.275,0.675
551,red.tif,48742,2335.344,0.112,12429210,12429210,2.899,0.345,0.657
552,red.tif,3269,505.227,0.161,833595,833595,2.526,0.396,0.706
553,red.tif,7334,627.737,0.234,1870170,1870170,3.058,0.327,0.770
554,red.tif,204,78.669,0.414,52020,52020,1.667,0.600,0.739
555,red.tif,104,44.284,0.666,26520,26520,1.479,0.676,0.803
556,red.tif,1061,198.794,0.337,270555,270555,2.190,0.457,0.719
557,red.tif,109,42.870,0.745,27795,27795,2.122,0.471,0.886
558,red.tif,40236,2943.198,0.058,10260180,10260180,2.013,0.497,0.701
559,red.tif,168,58.284,0.621,42840,42840,2.301,0.435,0.818
560,red.tif,103,46.527,0.598,26265,26265,1.474,0.678,0.777
561,red.tif,214,70.426,0.542,54570,54570,1.437,0.696,0.752
562,red.tif,7816,886.607,0.125,1993080,1993080,4.307,0.232,0.757
563,red.tif,110,38.627,0.926,28050,28050,1.171,0.854,0.924
564,red.tif,2901,414.416,0.212,739755,739755,3.755,0.266,0.739
565,red.tif,9782,1062.815,0.109,2494410,2494410,1.604,0.624,0.522
566,red.tif,189,63.598,0.587,48195,48195,1.977,0.506,0.794
567,red.tif,113,44.527,0.716,28815,28815,1.413,0.708,0.816
568,red.tif,133,60.770,0.453,33915,33915,3.261,0.307,0.741
569,red.tif,403,117.598,0.366,102765,102765,3.592,0.278,0.822
570,red.tif,125,41.456,0.914,31875,31875,1.346,0.743,0.916
571,red.tif,3949,329.948,0.456,1006995,1006995,1.810,0.553,0.842
572,red.tif,129,49.698,0.656,32895,32895,2.480,0.403,0.846
573,red.tif,1385,257.220,0.263,353175,353175,2.826,0.354,0.713
574,red.tif,2643,329.463,0.306,673965,673965,1.019,0.982,0.667
575,red.tif,108,47.698,0.597,27540,27540,2.397,0.417,0.791
576,red.tif,116,43.213,0.781,29580,29580,1.824,0.548,0.906
577,blue.tif,1165,157.882,0.587,297075,297075,1.829,0.547,0.879
578,blue.tif,5308,383.647,0.453,1353540,1353540,2.199,0.455,0.850
579,blue.tif,205,55.698,0.830,52275,52275,1.672,0.598,0.921
580,blue.tif,1188,152.267,0.644,302940,302940,1.930,0.518,0.869
581,blue.tif,595,141.255,0.375,151725,151725,4.149,0.241,0.921
582,blue.tif,2308,194.693,0.765,588540,588540,2.063,0.485,0.966
583,blue.tif,1778,168.610,0.786,453390,453390,1.746,0.573,0.961
584,blue.tif,2363,199.439,0.747,602565,602565,2.163,0.462,0.975
585,blue.tif,1864,192.752,0.630,475320,475320,2.457,0.407,0.914
586,blue.tif,1793,171.439,0.767,457215,457215,1.605,0.623,0.926
587,blue.tif,3007,242.794,0.641,766785,766785,1.670,0.599,0.894
588,blue.tif,1395,141.782,0.872,355725,355725,1.083,0.923,0.958
589,blue.tif,2266,185.723,0.826,577830,577830,1.478,0.677,0.950
590,blue.tif,2203,192.652,0.746,561765,561765,1.814,0.551,0.953
