 ,Label,Area,Perim.,Circ.,IntDen,RawIntDen,AR,Round,Solidity
741,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_163.tiff,275,64.083,0.841,70125,70125,1.416,0.706,0.900
742,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_164.tiff,197,53.941,0.851,50235,50235,1.516,0.660,0.918
743,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_165.tiff,285,64.184,0.869,72675,72675,1.486,0.673,0.930
744,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_166.tiff,394,76.669,0.842,100470,100470,1.218,0.821,0.918
745,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_167.tiff,147,45.113,0.908,37485,37485,1.530,0.654,0.927
746,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_168.tiff,202,54.770,0.846,51510,51510,1.648,0.607,0.920
747,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_169.tiff,162,48.184,0.877,41310,41310,1.442,0.694,0.908
748,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_170.tiff,338,69.841,0.871,86190,86190,1.564,0.640,0.936
749,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_171.tiff,516,85.154,0.894,131580,131580,1.121,0.892,0.940
750,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_172.tiff,148,45.941,0.881,37740,37740,1.236,0.809,0.897
751,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_173.tiff,402,83.012,0.733,102510,102510,2.089,0.479,0.918
752,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_174.tiff,428,78.912,0.864,109140,109140,1.527,0.655,0.942
753,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_175.tiff,196,52.284,0.901,49980,49980,1.243,0.804,0.936
754,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_176.tiff,383,73.355,0.894,97665,97665,1.474,0.679,0.959
755,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_177.tiff,116,40.284,0.898,29580,29580,1.555,0.643,0.913
756,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_178.tiff,178,48.870,0.937,45390,45390,1.175,0.851,0.947
757,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_179.tiff,505,93.054,0.733,128775,128775,1.916,0.522,0.906
758,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_180.tiff,131,41.698,0.947,33405,33405,1.268,0.788,0.913
759,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_181.tiff,131,42.284,0.921,33405,33405,1.320,0.757,0.910
760,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_182.tiff,216,56.770,0.842,55080,55080,1.817,0.550,0.923
761,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_183.tiff,396,76.669,0.847,100980,100980,1.122,0.891,0.925
762,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_184.tiff,215,57.012,0.831,54825,54825,1.632,0.613,0.909
763,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_185.tiff,231,60.184,0.801,58905,58905,1.667,0.600,0.911
764,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_186.tiff,203,54.527,0.858,51765,51765,1.446,0.692,0.919
765,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_187.tiff,223,57.841,0.838,56865,56865,1.711,0.584,0.918
766,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_188.tiff,546,86.912,0.908,139230,139230,1.250,0.800,0.951
767,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_189.tiff,143,46.284,0.839,36465,36465,1.221,0.819,0.888
768,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_190.tiff,183,54.184,0.783,46665,46665,2.173,0.460,0.915
769,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_191.tiff,186,50.184,0.928,47430,47430,1.256,0.796,0.923
770,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_192.tiff,262,63.355,0.820,66810,66810,1.598,0.626,0.932
771,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_193.tiff,121,44.527,0.767,30855,30855,1.319,0.758,0.834
772,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_194.tiff,165,49.355,0.851,42075,42075,1.626,0.615,0.922
773,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_195.tiff,228,55.355,0.935,58140,58140,1.365,0.733,0.938
774,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_196.tiff,291,72.426,0.697,74205,74205,1.386,0.722,0.867
775,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_197.tiff,157,52.770,0.709,40035,40035,1.861,0.537,0.837
777,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_199.tiff,216,56.184,0.860,55080,55080,1.487,0.673,0.919
778,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_200.tiff,242,61.355,0.808,61710,61710,1.698,0.589,0.900
779,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_201.tiff,244,56.770,0.951,62220,62220,1.160,0.862,0.940
780,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_202.tiff,294,66.669,0.831,74970,74970,1.271,0.787,0.910
781,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_203.tiff,211,54.527,0.892,53805,53805,1.479,0.676,0.938
782,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_204.tiff,218,58.770,0.793,55590,55590,1.220,0.820,0.879
783,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_205.tiff,519,86.811,0.865,132345,132345,1.240,0.806,0.939
784,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_206.tiff,300,65.012,0.892,76500,76500,1.236,0.809,0.927
785,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_207.tiff,255,59.841,0.895,65025,65025,1.455,0.687,0.927
786,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_208.tiff,259,61.012,0.874,66045,66045,1.501,0.666,0.925
787,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_209.tiff,281,61.598,0.931,71655,71655,1.034,0.967,0.934
788,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_210.tiff,373,75.497,0.822,95115,95115,1.458,0.686,0.916
789,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_211.tiff,197,53.941,0.851,50235,50235,1.516,0.660,0.918
790,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_212.tiff,285,64.184,0.869,72675,72675,1.486,0.673,0.930
791,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_213.tiff,394,76.669,0.842,100470,100470,1.218,0.821,0.918
792,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_215.tiff,147,45.113,0.908,37485,37485,1.530,0.654,0.927
793,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_216.tiff,202,54.770,0.846,51510,51510,1.648,0.607,0.920
794,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_217.tiff,162,48.184,0.877,41310,41310,1.442,0.694,0.908
795,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_218.tiff,338,69.841,0.871,86190,86190,1.564,0.640,0.936
796,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_219.tiff,516,85.154,0.894,131580,131580,1.121,0.892,0.940
797,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_220.tiff,148,45.941,0.881,37740,37740,1.236,0.809,0.897
798,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_221.tiff,402,83.012,0.733,102510,102510,2.089,0.479,0.918
799,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_222.tiff,428,78.912,0.864,109140,109140,1.527,0.655,0.942
800,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_223.tiff,196,52.284,0.901,49980,49980,1.243,0.804,0.936
801,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_224.tiff,383,73.355,0.894,97665,97665,1.474,0.679,0.959
802,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_226.tiff,116,40.284,0.898,29580,29580,1.555,0.643,0.913
803,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_227.tiff,178,48.870,0.937,45390,45390,1.175,0.851,0.947
804,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_228.tiff,505,93.054,0.733,128775,128775,1.916,0.522,0.906
805,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_229.tiff,131,41.698,0.947,33405,33405,1.268,0.788,0.913
806,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_230.tiff,131,42.284,0.921,33405,33405,1.320,0.757,0.910
807,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_232.tiff,216,56.770,0.842,55080,55080,1.817,0.550,0.923
808,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_233.tiff,396,76.669,0.847,100980,100980,1.122,0.891,0.925
809,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_234.tiff,215,57.012,0.831,54825,54825,1.632,0.613,0.909
810,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_235.tiff,231,60.184,0.801,58905,58905,1.667,0.600,0.911
811,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_236.tiff,203,54.527,0.858,51765,51765,1.446,0.692,0.919
812,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_237.tiff,223,57.841,0.838,56865,56865,1.711,0.584,0.918
813,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_238.tiff,546,86.912,0.908,139230,139230,1.250,0.800,0.951
814,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_240.tiff,143,46.284,0.839,36465,36465,1.221,0.819,0.888
815,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_242.tiff,183,54.184,0.783,46665,46665,2.173,0.460,0.915
816,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_243.tiff,186,50.184,0.928,47430,47430,1.256,0.796,0.923
817,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_245.tiff,262,63.355,0.820,66810,66810,1.598,0.626,0.932
818,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_246.tiff,121,44.527,0.767,30855,30855,1.319,0.758,0.834
819,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_247.tiff,165,49.355,0.851,42075,42075,1.626,0.615,0.922
820,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_248.tiff,228,55.355,0.935,58140,58140,1.365,0.733,0.938
821,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_250.tiff,291,72.426,0.697,74205,74205,1.386,0.722,0.867
822,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_252.tiff,157,52.770,0.709,40035,40035,1.861,0.537,0.837
824,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_255.tiff,216,56.184,0.860,55080,55080,1.487,0.673,0.919
825,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_256.tiff,242,61.355,0.808,61710,61710,1.698,0.589,0.900
826,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_257.tiff,244,56.770,0.951,62220,62220,1.160,0.862,0.940
827,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_259.tiff,294,66.669,0.831,74970,74970,1.271,0.787,0.910
828,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_260.tiff,211,54.527,0.892,53805,53805,1.479,0.676,0.938
829,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_261.tiff,218,58.770,0.793,55590,55590,1.220,0.820,0.879
830,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_262.tiff,519,86.811,0.865,132345,132345,1.240,0.806,0.939
831,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_263.tiff,300,65.012,0.892,76500,76500,1.236,0.809,0.927
832,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_264.tiff,255,59.841,0.895,65025,65025,1.455,0.687,0.927
833,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_265.tiff,259,61.012,0.874,66045,66045,1.501,0.666,0.925
834,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_266.tiff,281,61.598,0.931,71655,71655,1.034,0.967,0.934
835,1 pat p17 96h 3 day OD 40x 6_DAPI_colony_267.tiff,373,75.497,0.822,95115,95115,1.458,0.686,0.916
