 ,Label,Area,Perim.,Circ.,IntDen,RawIntDen,AR,Round,Solidity
655,1 pat p30 7 day ctrl 10x 3_colony_253.tiff,260,63.255,0.817,66300,66300,1.536,0.651,0.908
656,1 pat p30 7 day ctrl 10x 3_colony_254.tiff,307,69.255,0.804,78285,78285,1.926,0.519,0.932
657,1 pat p30 7 day ctrl 10x 3_colony_255.tiff,338,68.184,0.914,86190,86190,1.347,0.742,0.947
658,1 pat p30 7 day ctrl 10x 3_colony_256.tiff,459,80.426,0.892,117045,117045,1.436,0.697,0.952
659,1 pat p30 7 day ctrl 10x 4_colony_257.tiff,271,63.255,0.851,69105,69105,1.558,0.642,0.922
660,1 pat p30 7 day ctrl 10x 4_colony_258.tiff,256,58.184,0.950,65280,65280,1.063,0.941,0.939
661,1 pat p30 7 day ctrl 10x 4_colony_259.tiff,722,101.640,0.878,184110,184110,1.389,0.720,0.944
662,1 pat p30 7 day ctrl 10x 4_colony_260.tiff,305,69.841,0.786,77775,77775,1.503,0.665,0.898
663,1 pat p30 7 day ctrl 10x 4_colony_261.tiff,251,57.598,0.951,64005,64005,1.239,0.807,0.944
664,1 pat p30 7 day ctrl 10x 4_colony_262.tiff,387,73.841,0.892,98685,98685,1.303,0.768,0.940
665,1 pat p30 7 day ctrl 10x 4_colony_265.tiff,239,57.598,0.905,60945,60945,1.308,0.764,0.930
666,1 pat p30 7 day ctrl 10x 4_colony_267.tiff,383,77.012,0.812,97665,97665,1.686,0.593,0.922
667,1 pat p30 7 day ctrl 10x 4_colony_268.tiff,325,69.012,0.858,82875,82875,1.311,0.763,0.930
668,1 pat p30 7 day ctrl 10x 4_colony_270.tiff,261,58.770,0.950,66555,66555,1.243,0.804,0.946
669,1 pat p30 7 day ctrl 10x 4_colony_272.tiff,286,62.426,0.922,72930,72930,1.158,0.864,0.936
670,1 pat p30 7 day ctrl 10x 4_colony_273.tiff,240,59.355,0.856,61200,61200,1.695,0.590,0.938
671,1 pat p30 7 day ctrl 10x 4_colony_274.tiff,191,51.355,0.910,48705,48705,1.395,0.717,0.929
672,1 pat p30 7 day ctrl 10x 4_colony_275.tiff,384,77.740,0.798,97920,97920,1.810,0.552,0.925
673,1 pat p30 7 day ctrl 10x 4_colony_276.tiff,258,60.770,0.878,65790,65790,1.569,0.637,0.935
674,1 pat p30 7 day ctrl 10x 4_colony_277.tiff,229,56.184,0.912,58395,58395,1.230,0.813,0.933
675,1 pat p30 7 day ctrl 10x 4_colony_278.tiff,196,51.698,0.922,49980,49980,1.317,0.759,0.936
676,1 pat p30 7 day ctrl 10x 4_colony_279.tiff,314,65.598,0.917,80070,80070,1.351,0.740,0.943
677,1 pat p30 7 day ctrl 10x 4_colony_280.tiff,416,76.184,0.901,106080,106080,1.450,0.690,0.954
678,1 pat p30 7 day ctrl 10x 4_colony_281.tiff,288,63.012,0.911,73440,73440,1.314,0.761,0.937
679,1 pat p30 7 day ctrl 10x 4_colony_282.tiff,203,52.527,0.925,51765,51765,1.271,0.787,0.929
680,1 pat p30 7 day ctrl 10x 4_colony_283.tiff,327,69.841,0.842,83385,83385,1.665,0.601,0.929
681,1 pat p30 7 day ctrl 10x 4_colony_284.tiff,282,63.941,0.867,71910,71910,1.490,0.671,0.942
682,1 pat p30 7 day ctrl 10x 4_colony_285.tiff,231,56.770,0.901,58905,58905,1.389,0.720,0.931
683,1 pat p30 7 day ctrl 10x 4_colony_286.tiff,298,65.012,0.886,75990,75990,1.457,0.686,0.937
684,1 pat p30 7 day ctrl 10x 4_colony_287.tiff,241,57.355,0.921,61455,61455,1.269,0.788,0.938
685,1 pat p30 7 day ctrl 10x 4_colony_288.tiff,200,53.941,0.864,51000,51000,1.427,0.701,0.911
686,1 pat p30 7 day ctrl 10x 4_colony_289.tiff,227,55.012,0.943,57885,57885,1.230,0.813,0.934
687,1 pat p30 7 day ctrl 10x 4_colony_290.tiff,424,80.669,0.819,108120,108120,1.643,0.609,0.930
688,1 pat p30 7 day ctrl 10x 4_colony_291.tiff,200,51.598,0.944,51000,51000,1.164,0.859,0.926
689,1 pat p30 7 day ctrl 10x 4_colony_292.tiff,251,59.598,0.888,64005,64005,1.403,0.713,0.926
690,1 pat p30 7 day ctrl 10x 4_colony_293.tiff,545,89.054,0.864,138975,138975,1.266,0.790,0.939
691,1 pat p30 7 day ctrl 10x 4_colony_294.tiff,340,76.083,0.738,86700,86700,1.734,0.577,0.883
692,1 pat p30 7 day ctrl 10x 4_colony_295.tiff,353,72.770,0.838,90015,90015,1.501,0.666,0.930
693,1 pat p30 7 day ctrl 10x 4_colony_296.tiff,472,81.255,0.898,120360,120360,1.256,0.796,0.944
694,1 pat p30 7 day ctrl 10x 4_colony_297.tiff,228,55.113,0.943,58140,58140,1.232,0.811,0.944
695,1 pat p30 7 day ctrl 10x 4_colony_298.tiff,291,65.841,0.844,74205,74205,1.436,0.696,0.919
696,1 pat p30 7 day ctrl 10x 4_colony_299.tiff,281,63.841,0.866,71655,71655,1.488,0.672,0.924
697,1 pat p30 7 day ctrl 10x 4_colony_300.tiff,389,73.012,0.917,99195,99195,1.409,0.710,0.952
698,1 pat p30 7 day ctrl 10x 4_colony_301.tiff,313,65.598,0.914,79815,79815,1.401,0.714,0.944
699,1 pat p30 7 day ctrl 10x 4_colony_302.tiff,285,63.012,0.902,72675,72675,1.319,0.758,0.930
700,1 pat p30 7 day ctrl 10x 4_colony_303.tiff,354,72.326,0.850,90270,90270,1.361,0.735,0.916
701,1 pat p30 7 day ctrl 10x 4_colony_304.tiff,317,67.598,0.872,80835,80835,1.490,0.671,0.936
702,1 pat p30 7 day ctrl 10x 4_colony_306.tiff,228,57.941,0.853,58140,58140,1.212,0.825,0.898
703,1 pat p30 7 day ctrl 10x 4_colony_307.tiff,487,83.841,0.871,124185,124185,1.275,0.784,0.944
704,1 pat p30 7 day ctrl 10x 4_colony_308.tiff,479,84.184,0.849,122145,122145,1.682,0.595,0.951
705,1 pat p30 7 day ctrl 10x 4_colony_309.tiff,210,55.355,0.861,53550,53550,1.770,0.565,0.935
706,1 pat p30 7 day ctrl 10x 4_colony_310.tiff,273,62.426,0.880,69615,69615,1.446,0.692,0.922
707,1 pat p30 7 day ctrl 10x 4_colony_311.tiff,231,55.941,0.928,58905,58905,1.349,0.741,0.939
708,1 pat p30 7 day ctrl 10x 4_colony_312.tiff,435,79.841,0.858,110925,110925,1.396,0.717,0.941
709,1 pat p30 7 day ctrl 10x 4_colony_313.tiff,285,62.426,0.919,72675,72675,1.196,0.836,0.936
710,1 pat p30 7 day ctrl 10x 4_colony_314.tiff,195,52.770,0.880,49725,49725,1.386,0.722,0.911
711,1 pat p30 7 day ctrl 10x 4_colony_315.tiff,261,62.184,0.848,66555,66555,1.664,0.601,0.932
712,1 pat p30 7 day ctrl 10x 4_colony_317.tiff,259,63.255,0.813,66045,66045,1.685,0.593,0.906
713,1 pat p30 7 day ctrl 10x 4_colony_318.tiff,238,58.184,0.883,60690,60690,1.248,0.801,0.924
714,1 pat p30 7 day ctrl 10x 4_colony_319.tiff,175,51.698,0.823,44625,44625,1.702,0.587,0.919
715,1 pat p30 7 day ctrl 10x 4_colony_320.tiff,253,59.355,0.902,64515,64515,1.231,0.813,0.930
716,1 pat p30 7 day ctrl 10x 4_colony_321.tiff,328,67.012,0.918,83640,83640,1.149,0.871,0.941
717,1 pat p30 7 day ctrl 10x 4_colony_322.tiff,265,59.941,0.927,67575,67575,1.300,0.769,0.945
718,1 pat p30 7 day ctrl 10x 4_colony_323.tiff,247,58.184,0.917,62985,62985,1.319,0.758,0.929
719,1 pat p30 7 day ctrl 10x 4_colony_324.tiff,586,91.154,0.886,149430,149430,1.381,0.724,0.949
720,1 pat p30 7 day ctrl 10x 4_colony_325.tiff,285,62.184,0.926,72675,72675,1.129,0.886,0.938
721,1 pat p30 7 day ctrl 10x 4_colony_326.tiff,234,55.941,0.940,59670,59670,1.174,0.852,0.938
722,1 pat p30 7 day ctrl 10x 4_colony_327.tiff,472,87.740,0.770,120360,120360,1.664,0.601,0.917
723,1 pat p30 7 day ctrl 10x 4_colony_328.tiff,339,73.497,0.789,86445,86445,1.317,0.759,0.892
724,1 pat p30 7 day ctrl 10x 4_colony_329.tiff,189,53.355,0.834,48195,48195,1.330,0.752,0.898
725,1 pat p30 7 day ctrl 10x 4_colony_330.tiff,224,57.598,0.848,57120,57120,1.645,0.608,0.916
726,1 pat p30 7 day ctrl 10x 4_colony_331.tiff,294,65.841,0.852,74970,74970,1.519,0.658,0.920
727,1 pat p30 7 day ctrl 10x 4_colony_332.tiff,436,77.598,0.910,111180,111180,1.319,0.758,0.955
728,1 pat p30 7 day ctrl 10x 4_colony_333.tiff,253,59.598,0.895,64515,64515,1.233,0.811,0.917
729,1 pat p30 7 day ctrl 10x 4_colony_335.tiff,222,54.527,0.938,56610,56610,1.173,0.853,0.941
730,1 pat p30 7 day ctrl 10x 4_colony_336.tiff,212,52.527,0.966,54060,54060,1.171,0.854,0.944
731,1 pat p30 7 day ctrl 10x 4_colony_337.tiff,216,54.770,0.905,55080,55080,1.253,0.798,0.923
732,1 pat p30 7 day ctrl 10x 4_colony_338.tiff,622,92.912,0.905,158610,158610,1.227,0.815,0.953
733,1 pat p30 7 day ctrl 10x 4_colony_339.tiff,153,46.870,0.875,39015,39015,1.587,0.630,0.924
734,1 pat p30 7 day ctrl 10x 4_colony_340.tiff,243,61.497,0.807,61965,61965,1.428,0.700,0.903
735,1 pat p30 7 day ctrl 10x 4_colony_341.tiff,168,47.698,0.928,42840,42840,1.275,0.785,0.923
736,1 pat p30 7 day ctrl 10x 4_colony_342.tiff,302,67.497,0.833,77010,77010,1.495,0.669,0.914
737,1 pat p30 7 day ctrl 10x 4_colony_343.tiff,202,51.941,0.941,51510,51510,1.328,0.753,0.937
738,1 pat p30 7 day ctrl 10x 4_colony_344.tiff,353,70.669,0.888,90015,90015,1.429,0.700,0.940
739,1 pat p30 7 day ctrl 10x 4_colony_345.tiff,234,58.870,0.848,59670,59670,1.330,0.752,0.927
740,1 pat p30 7 day ctrl 10x 4_colony_346.tiff,209,52.527,0.952,53295,53295,1.181,0.846,0.937
