 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,IntDen,RawIntDen,AR,Round,Solidity
590,7 pat p30 7 day ctrl 10x 3_colony_638.tiff,219,54.770,18.941,14.722,139.267,0.917,55845,55845,1.287,0.777,0.926
591,7 pat p30 7 day ctrl 10x 3_colony_639.tiff,177,48.527,17.208,13.096,154.310,0.945,45135,45135,1.314,0.761,0.932
592,7 pat p30 7 day ctrl 10x 3_colony_640.tiff,229,57.113,20.183,14.446,74.350,0.882,58395,58395,1.397,0.716,0.929
593,7 pat p30 7 day ctrl 10x 3_colony_641.tiff,244,57.355,18.922,16.418,127.808,0.932,62220,62220,1.152,0.868,0.935
594,7 pat p30 7 day ctrl 10x 3_colony_643.tiff,210,53.941,18.979,14.089,112.273,0.907,53550,53550,1.347,0.742,0.929
595,7 pat p30 7 day ctrl 10x 3_colony_644.tiff,249,57.355,19.911,15.923,25.846,0.951,63495,63495,1.250,0.800,0.947
596,7 pat p30 7 day ctrl 10x 3_colony_645.tiff,189,51.113,19.097,12.601,4.328,0.909,48195,48195,1.515,0.660,0.933
597,7 pat p30 7 day ctrl 10x 3_colony_646.tiff,208,52.527,18.027,14.691,14.993,0.947,53040,53040,1.227,0.815,0.935
598,7 pat p30 7 day ctrl 10x 3_colony_647.tiff,190,50.527,16.751,14.442,104.678,0.935,48450,48450,1.160,0.862,0.927
599,7 pat p30 7 day ctrl 10x 3_colony_648.tiff,355,69.255,23.353,19.355,141.764,0.930,90525,90525,1.207,0.829,0.944
600,7 pat p30 7 day ctrl 10x 3_colony_649.tiff,259,60.770,21.031,15.680,147.199,0.881,66045,66045,1.341,0.746,0.928
601,7 pat p30 7 day ctrl 10x 3_colony_650.tiff,177,48.527,16.504,13.655,109.703,0.945,45135,45135,1.209,0.827,0.927
602,7 pat p30 7 day ctrl 10x 3_colony_651.tiff,466,89.841,34.062,17.419,108.258,0.726,118830,118830,1.955,0.511,0.897
603,7 pat p30 7 day ctrl 10x 3_colony_652.tiff,199,51.698,17.462,14.510,164.219,0.936,50745,50745,1.203,0.831,0.936
604,7 pat p30 7 day ctrl 10x 3_colony_653.tiff,268,60.770,20.785,16.417,86.724,0.912,68340,68340,1.266,0.790,0.937
605,7 pat p30 7 day ctrl 10x 3_colony_654.tiff,285,63.012,21.945,16.535,69.483,0.902,72675,72675,1.327,0.753,0.933
606,7 pat p30 7 day ctrl 10x 3_colony_655.tiff,220,53.941,17.016,16.462,135.478,0.950,56100,56100,1.034,0.967,0.932
607,7 pat p30 7 day ctrl 10x 3_colony_656.tiff,244,57.355,19.868,15.637,157.875,0.932,62220,62220,1.271,0.787,0.940
608,7 pat p30 7 day ctrl 10x 3_colony_657.tiff,199,52.527,18.653,13.584,80.614,0.906,50745,50745,1.373,0.728,0.932
609,7 pat p30 7 day ctrl 10x 3_colony_658.tiff,220,53.941,18.096,15.480,151.319,0.950,56100,56100,1.169,0.855,0.938
610,7 pat p30 7 day ctrl 10x 3_colony_659.tiff,200,51.113,17.376,14.655,132.812,0.962,51000,51000,1.186,0.843,0.941
611,7 pat p30 7 day ctrl 10x 3_colony_660.tiff,327,67.841,22.917,18.168,158.598,0.893,83385,83385,1.261,0.793,0.933
612,7 pat p30 7 day ctrl 10x 3_colony_661.tiff,186,49.113,17.101,13.848,160.112,0.969,47430,47430,1.235,0.810,0.942
613,7 pat p30 7 day ctrl 10x 3_colony_662.tiff,170,47.113,15.546,13.923,170.264,0.962,43350,43350,1.117,0.896,0.932
614,7 pat p30 7 day ctrl 10x 3_colony_663.tiff,225,55.113,17.511,16.360,142.232,0.931,57375,57375,1.070,0.934,0.934
615,7 pat p30 7 day ctrl 10x 3_colony_664.tiff,324,66.184,21.333,19.337,9.408,0.930,82620,82620,1.103,0.906,0.943
616,7 pat p30 7 day ctrl 10x 3_colony_665.tiff,178,49.113,16.460,13.769,155.692,0.927,45390,45390,1.196,0.836,0.922
617,7 pat p30 7 day ctrl 10x 3_colony_666.tiff,199,52.284,18.108,13.993,17.832,0.915,50745,50745,1.294,0.773,0.936
618,7 pat p30 7 day ctrl 10x 3_colony_667.tiff,340,68.669,22.824,18.967,27.859,0.906,86700,86700,1.203,0.831,0.934
619,7 pat p30 7 day ctrl 10x 3_colony_668.tiff,222,55.355,20.785,13.599,123.895,0.910,56610,56610,1.528,0.654,0.943
620,7 pat p30 7 day ctrl 10x 3_colony_669.tiff,204,51.355,16.668,15.583,86.213,0.972,52020,52020,1.070,0.935,0.938
621,7 pat p30 7 day ctrl 10x 3_colony_670.tiff,245,58.184,20.349,15.330,157.466,0.909,62475,62475,1.327,0.753,0.928
622,7 pat p30 7 day ctrl 10x 3_colony_671.tiff,157,45.113,15.423,12.961,150.945,0.969,40035,40035,1.190,0.840,0.929
623,7 pat p30 7 day ctrl 10x 3_colony_672.tiff,210,52.527,18.079,14.790,149.178,0.956,53550,53550,1.222,0.818,0.944
624,7 pat p30 7 day ctrl 10x 3_colony_673.tiff,239,57.113,19.532,15.580,14.393,0.921,60945,60945,1.254,0.798,0.937
625,7 pat p30 7 day ctrl 10x 3_colony_674.tiff,187,49.698,16.051,14.834,5.950,0.951,47685,47685,1.082,0.924,0.930
626,7 pat p30 7 day ctrl 10x 3_colony_675.tiff,162,46.284,16.999,12.134,168.011,0.950,41310,41310,1.401,0.714,0.942
627,7 pat p30 7 day ctrl 10x 3_colony_676.tiff,251,59.012,21.036,15.192,139.212,0.906,64005,64005,1.385,0.722,0.930
628,7 pat p30 7 day ctrl 10x 3_colony_677.tiff,191,50.284,17.625,13.798,66.042,0.949,48705,48705,1.277,0.783,0.948
629,7 pat p30 7 day ctrl 10x 3_colony_678.tiff,252,58.770,20.526,15.632,86.912,0.917,64260,64260,1.313,0.762,0.935
630,7 pat p30 7 day ctrl 10x 3_colony_679.tiff,204,53.941,18.019,14.415,173.692,0.881,52020,52020,1.250,0.800,0.913
631,7 pat p30 7 day ctrl 10x 3_colony_680.tiff,199,50.527,17.088,14.828,158.936,0.980,50745,50745,1.152,0.868,0.943
632,7 pat p30 7 day ctrl 10x 3_colony_681.tiff,198,51.941,18.089,13.937,164.833,0.922,50490,50490,1.298,0.770,0.923
633,7 pat p30 7 day ctrl 10x 3_colony_682.tiff,180,48.284,16.923,13.543,155.960,0.970,45900,45900,1.250,0.800,0.945
634,7 pat p30 7 day ctrl 10x 3_colony_683.tiff,198,51.941,17.763,14.192,161.170,0.922,50490,50490,1.252,0.799,0.921
635,7 pat p30 7 day ctrl 10x 3_colony_684.tiff,210,53.355,18.613,14.365,168.367,0.927,53550,53550,1.296,0.772,0.931
636,7 pat p30 7 day ctrl 10x 3_colony_685.tiff,185,50.527,16.860,13.971,43.231,0.911,47175,47175,1.207,0.829,0.920
637,7 pat p30 7 day ctrl 10x 3_colony_686.tiff,236,57.012,19.873,15.120,141.417,0.912,60180,60180,1.314,0.761,0.927
638,7 pat p30 7 day ctrl 10x 3_colony_687.tiff,271,63.355,23.459,14.708,164.802,0.848,69105,69105,1.595,0.627,0.925
639,7 pat p30 7 day ctrl 10x 3_colony_688.tiff,207,53.598,18.411,14.315,30.918,0.905,52785,52785,1.286,0.778,0.920
640,7 pat p30 7 day ctrl 10x 3_colony_689.tiff,274,62.184,22.432,15.552,98.082,0.890,69870,69870,1.442,0.693,0.934
641,7 pat p30 7 day ctrl 10x 3_colony_690.tiff,173,48.870,18.036,12.213,178.969,0.910,44115,44115,1.477,0.677,0.938
642,7 pat p30 7 day ctrl 10x 3_colony_691.tiff,243,57.941,19.971,15.492,83.594,0.910,61965,61965,1.289,0.776,0.935
643,7 pat p30 7 day ctrl 10x 3_colony_692.tiff,215,53.698,18.221,15.024,3.953,0.937,54825,54825,1.213,0.825,0.937
644,7 pat p30 7 day ctrl 10x 3_colony_693.tiff,214,53.355,17.972,15.161,95.343,0.945,54570,54570,1.185,0.844,0.930
645,7 pat p30 7 day ctrl 10x 3_colony_695.tiff,185,50.527,17.464,13.488,83.805,0.911,47175,47175,1.295,0.772,0.925
646,7 pat p30 7 day ctrl 10x 3_colony_696.tiff,226,55.355,19.571,14.703,175.517,0.927,57630,57630,1.331,0.751,0.940
647,7 pat p30 7 day ctrl 10x 3_colony_697.tiff,212,53.941,18.600,14.512,176.290,0.916,54060,54060,1.282,0.780,0.932
648,7 pat p30 7 day ctrl 10x 3_colony_698.tiff,286,62.770,22.597,16.115,163.371,0.912,72930,72930,1.402,0.713,0.944
649,7 pat p30 7 day ctrl 10x 3_colony_699.tiff,251,59.355,20.488,15.598,16.625,0.895,64005,64005,1.313,0.761,0.928
650,7 pat p30 7 day ctrl 10x 3_colony_700.tiff,214,53.355,18.258,14.924,148.682,0.945,54570,54570,1.223,0.817,0.937
651,7 pat p30 7 day ctrl 10x 3_colony_701.tiff,213,52.527,17.388,15.597,155.280,0.970,54315,54315,1.115,0.897,0.942
652,7 pat p30 7 day ctrl 10x 3_colony_702.tiff,238,56.770,19.606,15.456,122.535,0.928,60690,60690,1.269,0.788,0.933
653,7 pat p30 7 day ctrl 10x 3_colony_703.tiff,148,44.284,16.781,11.230,176.040,0.948,37740,37740,1.494,0.669,0.943
654,7 pat p30 7 day ctrl 10x 3_colony_704.tiff,204,52.527,17.173,15.125,153.326,0.929,52020,52020,1.135,0.881,0.923
655,7 pat p30 7 day ctrl 10x 3_colony_705.tiff,276,60.527,20.614,17.047,11.278,0.947,70380,70380,1.209,0.827,0.952
656,7 pat p30 7 day ctrl 10x 3_colony_706.tiff,175,50.770,17.201,12.953,143.989,0.853,44625,44625,1.328,0.753,0.914
657,7 pat p30 7 day ctrl 10x 3_colony_707.tiff,225,55.113,19.261,14.874,118.795,0.931,57375,57375,1.295,0.772,0.941
658,7 pat p30 7 day ctrl 10x 3_colony_709.tiff,197,50.527,17.246,14.544,16.098,0.970,50235,50235,1.186,0.843,0.940
659,7 pat p30 7 day ctrl 10x 3_colony_710.tiff,191,50.770,17.160,14.172,154.607,0.931,48705,48705,1.211,0.826,0.927
660,7 pat p30 7 day ctrl 10x 3_colony_711.tiff,201,51.113,16.697,15.327,49.765,0.967,51255,51255,1.089,0.918,0.939
661,7 pat p30 7 day ctrl 10x 3_colony_712.tiff,221,54.770,19.229,14.633,177.170,0.926,56355,56355,1.314,0.761,0.932
662,7 pat p30 7 day ctrl 10x 3_colony_713.tiff,234,56.770,18.949,15.723,172.335,0.912,59670,59670,1.205,0.830,0.929
663,7 pat p30 7 day ctrl 10x 3_colony_714.tiff,260,59.598,20.507,16.143,135.300,0.920,66300,66300,1.270,0.787,0.930
664,7 pat p30 7 day ctrl 10x 3_colony_715.tiff,226,55.355,18.208,15.804,6.761,0.927,57630,57630,1.152,0.868,0.934
665,7 pat p30 7 day ctrl 10x 3_colony_716.tiff,270,60.184,20.566,16.715,114.588,0.937,68850,68850,1.230,0.813,0.939
666,7 pat p30 7 day ctrl 10x 3_colony_717.tiff,210,53.698,19.554,13.674,163.272,0.915,53550,53550,1.430,0.699,0.938
667,7 pat p30 7 day ctrl 10x 3_colony_718.tiff,206,53.113,18.197,14.414,155.138,0.918,52530,52530,1.262,0.792,0.930
668,7 pat p30 7 day ctrl 10x 3_colony_719.tiff,203,52.770,18.684,13.834,19.619,0.916,51765,51765,1.351,0.740,0.933
669,7 pat p30 7 day ctrl 10x 3_colony_720.tiff,197,51.113,17.484,14.346,137.522,0.948,50235,50235,1.219,0.821,0.936
670,7 pat p30 7 day ctrl 10x 3_colony_721.tiff,221,54.527,18.397,15.295,163.795,0.934,56355,56355,1.203,0.831,0.934
671,7 pat p30 7 day ctrl 10x 3_colony_722.tiff,170,47.941,15.438,14.020,18.986,0.929,43350,43350,1.101,0.908,0.912
672,7 pat p30 7 day ctrl 10x 3_colony_723.tiff,239,59.012,22.426,13.570,135.579,0.862,60945,60945,1.653,0.605,0.921
673,7 pat p30 7 day ctrl 10x 3_colony_724.tiff,201,51.698,16.960,15.090,133.731,0.945,51255,51255,1.124,0.890,0.941
674,7 pat p30 7 day ctrl 10x 3_colony_725.tiff,186,52.184,18.311,12.933,162.231,0.858,47430,47430,1.416,0.706,0.901
675,7 pat p30 7 day ctrl 10x 3_colony_726.tiff,197,51.113,17.820,14.075,116.886,0.948,50235,50235,1.266,0.790,0.945
676,7 pat p30 7 day ctrl 10x 3_colony_727.tiff,188,50.770,17.085,14.011,174.363,0.917,47940,47940,1.219,0.820,0.917
677,7 pat p30 7 day ctrl 10x 3_colony_728.tiff,188,49.941,17.184,13.930,21.490,0.947,47940,47940,1.234,0.811,0.931
678,7 pat p30 7 day ctrl 10x 3_colony_729.tiff,168,49.113,18.193,11.757,171.266,0.875,42840,42840,1.547,0.646,0.921
679,7 pat p30 7 day ctrl 10x 3_colony_730.tiff,186,49.941,17.099,13.850,151.830,0.937,47430,47430,1.235,0.810,0.925
680,7 pat p30 7 day ctrl 10x 3_colony_731.tiff,266,59.355,20.053,16.889,123.255,0.949,67830,67830,1.187,0.842,0.943
681,7 pat p30 7 day ctrl 10x 3_colony_732.tiff,203,52.527,18.648,13.861,77.374,0.925,51765,51765,1.345,0.743,0.935
682,7 pat p30 7 day ctrl 10x 3_colony_733.tiff,328,67.255,24.098,17.330,127.008,0.911,83640,83640,1.391,0.719,0.941
683,7 pat p30 7 day ctrl 10x 3_colony_735.tiff,202,52.527,18.258,14.087,163.210,0.920,51510,51510,1.296,0.772,0.929
684,7 pat p30 7 day ctrl 10x 3_colony_736.tiff,309,65.355,21.860,17.998,74.065,0.909,78795,78795,1.215,0.823,0.938
685,7 pat p30 7 day ctrl 10x 3_colony_737.tiff,191,50.870,18.030,13.488,1.461,0.928,48705,48705,1.337,0.748,0.941
686,7 pat p30 7 day ctrl 10x 3_colony_738.tiff,154,45.698,15.301,12.815,131.989,0.927,39270,39270,1.194,0.837,0.919
687,7 pat p30 7 day ctrl 10x 3_colony_739.tiff,207,52.527,18.411,14.316,146.304,0.943,52785,52785,1.286,0.778,0.939
688,7 pat p30 7 day ctrl 10x 3_colony_740.tiff,142,42.870,15.189,11.904,166.941,0.971,36210,36210,1.276,0.784,0.937
689,7 pat p30 7 day ctrl 10x 3_colony_741.tiff,204,51.113,17.307,15.008,7.735,0.981,52020,52020,1.153,0.867,0.947
690,7 pat p30 7 day ctrl 10x 3_colony_742.tiff,217,54.527,19.569,14.119,164.594,0.917,55335,55335,1.386,0.721,0.937
691,7 pat p30 7 day ctrl 10x 3_colony_743.tiff,198,51.941,17.762,14.193,126.537,0.922,50490,50490,1.251,0.799,0.927
692,7 pat p30 7 day ctrl 10x 3_colony_744.tiff,318,66.426,23.159,17.483,145.947,0.906,81090,81090,1.325,0.755,0.937
693,7 pat p30 7 day ctrl 10x 3_colony_745.tiff,151,44.284,15.393,12.490,22.085,0.968,38505,38505,1.232,0.811,0.935
694,7 pat p30 7 day ctrl 10x 3_colony_746.tiff,251,59.012,20.849,15.329,149.987,0.906,64005,64005,1.360,0.735,0.930
695,7 pat p30 7 day ctrl 10x 3_colony_747.tiff,248,58.184,19.940,15.836,144.014,0.921,63240,63240,1.259,0.794,0.932
696,7 pat p30 7 day ctrl 10x 3_colony_748.tiff,140,42.870,14.767,12.071,166.195,0.957,35700,35700,1.223,0.817,0.933
697,7 pat p30 7 day ctrl 10x 3_colony_749.tiff,195,51.113,17.750,13.988,164.156,0.938,49725,49725,1.269,0.788,0.933
698,7 pat p30 7 day ctrl 10x 3_colony_750.tiff,235,56.527,18.621,16.068,167.576,0.924,59925,59925,1.159,0.863,0.933
699,7 pat p30 7 day ctrl 10x 3_colony_751.tiff,182,48.527,16.889,13.721,179.875,0.971,46410,46410,1.231,0.812,0.938
700,7 pat p30 7 day ctrl 10x 3_colony_752.tiff,339,68.770,24.032,17.961,4.779,0.901,86445,86445,1.338,0.747,0.943
