 ,Label,Area,Perim.,Circ.,IntDen,RawIntDen,AR,Round,Solidity
236,7 pat p30 7 day ctrl 10x 2_colony_252.tiff,201,51.941,0.936,51255,51255,1.274,0.785,0.928
237,7 pat p30 7 day ctrl 10x 2_colony_253.tiff,209,52.527,0.952,53295,53295,1.105,0.905,0.935
238,7 pat p30 7 day ctrl 10x 2_colony_255.tiff,247,57.113,0.952,62985,62985,1.306,0.766,0.954
239,7 pat p30 7 day ctrl 10x 2_colony_256.tiff,268,61.012,0.905,68340,68340,1.491,0.671,0.937
240,7 pat p30 7 day ctrl 10x 2_colony_257.tiff,210,52.284,0.965,53550,53550,1.086,0.921,0.952
241,7 pat p30 7 day ctrl 10x 2_colony_258.tiff,183,49.113,0.953,46665,46665,1.122,0.891,0.938
242,7 pat p30 7 day ctrl 10x 2_colony_259.tiff,214,53.698,0.933,54570,54570,1.243,0.804,0.945
243,7 pat p30 7 day ctrl 10x 2_colony_260.tiff,206,52.284,0.947,52530,52530,1.191,0.840,0.943
244,7 pat p30 7 day ctrl 10x 2_colony_261.tiff,285,62.184,0.926,72675,72675,1.299,0.770,0.941
245,7 pat p30 7 day ctrl 10x 2_colony_262.tiff,203,52.527,0.925,51765,51765,1.295,0.772,0.935
246,7 pat p30 7 day ctrl 10x 2_colony_263.tiff,314,66.184,0.901,80070,80070,1.365,0.733,0.940
247,7 pat p30 7 day ctrl 10x 2_colony_264.tiff,197,51.113,0.948,50235,50235,1.255,0.797,0.936
248,7 pat p30 7 day ctrl 10x 2_colony_265.tiff,202,52.770,0.912,51510,51510,1.498,0.667,0.931
249,7 pat p30 7 day ctrl 10x 2_colony_266.tiff,189,51.113,0.909,48195,48195,1.310,0.763,0.931
250,7 pat p30 7 day ctrl 10x 2_colony_267.tiff,324,67.012,0.907,82620,82620,1.388,0.720,0.946
251,7 pat p30 7 day ctrl 10x 2_colony_268.tiff,230,56.527,0.905,58650,58650,1.316,0.760,0.933
252,7 pat p30 7 day ctrl 10x 2_colony_269.tiff,448,77.841,0.929,114240,114240,1.153,0.867,0.951
253,7 pat p30 7 day ctrl 10x 2_colony_270.tiff,257,59.598,0.909,65535,65535,1.418,0.705,0.935
254,7 pat p30 7 day ctrl 10x 2_colony_272.tiff,371,70.426,0.940,94605,94605,1.203,0.832,0.950
255,7 pat p30 7 day ctrl 10x 2_colony_273.tiff,202,52.527,0.920,51510,51510,1.239,0.807,0.924
256,7 pat p30 7 day ctrl 10x 2_colony_274.tiff,214,54.527,0.904,54570,54570,1.394,0.717,0.930
257,7 pat p30 7 day ctrl 10x 2_colony_275.tiff,251,59.355,0.895,64005,64005,1.296,0.771,0.930
258,7 pat p30 7 day ctrl 10x 2_colony_276.tiff,231,55.941,0.928,58905,58905,1.294,0.773,0.941
259,7 pat p30 7 day ctrl 10x 2_colony_277.tiff,215,55.113,0.889,54825,54825,1.530,0.653,0.939
260,7 pat p30 7 day ctrl 10x 2_colony_278.tiff,253,58.527,0.928,64515,64515,1.180,0.847,0.934
261,7 pat p30 7 day ctrl 10x 2_colony_279.tiff,360,70.426,0.912,91800,91800,1.434,0.698,0.949
262,7 pat p30 7 day ctrl 10x 2_colony_280.tiff,230,56.770,0.897,58650,58650,1.521,0.658,0.931
263,7 pat p30 7 day ctrl 10x 2_colony_281.tiff,205,52.770,0.925,52275,52275,1.321,0.757,0.926
264,7 pat p30 7 day ctrl 10x 2_colony_282.tiff,203,51.698,0.954,51765,51765,1.197,0.836,0.944
265,7 pat p30 7 day ctrl 10x 2_colony_283.tiff,223,53.941,0.963,56865,56865,1.221,0.819,0.943
266,7 pat p30 7 day ctrl 10x 2_colony_284.tiff,232,56.770,0.905,59160,59160,1.363,0.734,0.930
267,7 pat p30 7 day ctrl 10x 2_colony_285.tiff,223,53.941,0.963,56865,56865,1.198,0.835,0.945
268,7 pat p30 7 day ctrl 10x 2_colony_286.tiff,201,52.770,0.907,51255,51255,1.393,0.718,0.924
269,7 pat p30 7 day ctrl 10x 2_colony_287.tiff,232,55.113,0.960,59160,59160,1.213,0.825,0.949
270,7 pat p30 7 day ctrl 10x 2_colony_288.tiff,227,54.770,0.951,57885,57885,1.203,0.831,0.936
271,7 pat p30 7 day ctrl 10x 2_colony_289.tiff,229,55.355,0.939,58395,58395,1.257,0.795,0.940
272,7 pat p30 7 day ctrl 10x 2_colony_290.tiff,192,51.113,0.924,48960,48960,1.308,0.764,0.930
273,7 pat p30 7 day ctrl 10x 2_colony_291.tiff,184,50.284,0.914,46920,46920,1.309,0.764,0.936
274,7 pat p30 7 day ctrl 10x 2_colony_292.tiff,247,57.941,0.925,62985,62985,1.247,0.802,0.939
275,7 pat p30 7 day ctrl 10x 2_colony_293.tiff,205,52.527,0.934,52275,52275,1.212,0.825,0.932
276,7 pat p30 7 day ctrl 10x 2_colony_294.tiff,192,51.941,0.894,48960,48960,1.216,0.822,0.916
277,7 pat p30 7 day ctrl 10x 2_colony_295.tiff,204,51.941,0.950,52020,52020,1.211,0.826,0.934
278,7 pat p30 7 day ctrl 10x 2_colony_296.tiff,212,53.355,0.936,54060,54060,1.261,0.793,0.940
279,7 pat p30 7 day ctrl 10x 2_colony_297.tiff,266,60.184,0.923,67830,67830,1.233,0.811,0.933
280,7 pat p30 7 day ctrl 10x 2_colony_298.tiff,234,56.770,0.912,59670,59670,1.251,0.799,0.929
281,7 pat p30 7 day ctrl 10x 2_colony_299.tiff,190,50.284,0.944,48450,48450,1.318,0.759,0.941
282,7 pat p30 7 day ctrl 10x 2_colony_300.tiff,225,55.113,0.931,57375,57375,1.276,0.784,0.939
283,7 pat p30 7 day ctrl 10x 2_colony_301.tiff,206,53.698,0.898,52530,52530,1.432,0.698,0.938
284,7 pat p30 7 day ctrl 10x 2_colony_302.tiff,181,49.113,0.943,46155,46155,1.197,0.835,0.938
285,7 pat p30 7 day ctrl 10x 2_colony_303.tiff,372,70.770,0.933,94860,94860,1.285,0.778,0.956
286,7 pat p30 7 day ctrl 10x 2_colony_304.tiff,210,53.941,0.907,53550,53550,1.363,0.734,0.931
287,7 pat p30 7 day ctrl 10x 2_colony_305.tiff,163,46.042,0.966,41565,41565,1.170,0.854,0.950
288,7 pat p30 7 day ctrl 10x 2_colony_306.tiff,193,51.355,0.920,49215,49215,1.224,0.817,0.919
289,7 pat p30 7 day ctrl 10x 2_colony_307.tiff,214,53.941,0.924,54570,54570,1.264,0.791,0.930
290,7 pat p30 7 day ctrl 10x 2_colony_308.tiff,206,53.113,0.918,52530,52530,1.265,0.791,0.930
291,7 pat p30 7 day ctrl 10x 2_colony_309.tiff,270,60.184,0.937,68850,68850,1.136,0.880,0.936
292,7 pat p30 7 day ctrl 10x 2_colony_310.tiff,239,57.698,0.902,60945,60945,1.348,0.742,0.943
293,7 pat p30 7 day ctrl 10x 2_colony_311.tiff,238,58.184,0.883,60690,60690,1.256,0.796,0.926
294,7 pat p30 7 day ctrl 10x 2_colony_312.tiff,289,63.255,0.908,73695,73695,1.426,0.701,0.937
295,7 pat p30 7 day ctrl 10x 2_colony_313.tiff,226,56.184,0.900,57630,57630,1.464,0.683,0.930
296,7 pat p30 7 day ctrl 10x 2_colony_314.tiff,189,49.698,0.962,48195,48195,1.204,0.831,0.947
297,7 pat p30 7 day ctrl 10x 2_colony_315.tiff,192,50.870,0.932,48960,48960,1.262,0.793,0.943
298,7 pat p30 7 day ctrl 10x 2_colony_317.tiff,226,56.184,0.900,57630,57630,1.302,0.768,0.921
299,7 pat p30 7 day ctrl 10x 2_colony_318.tiff,248,57.355,0.947,63240,63240,1.273,0.786,0.948
300,7 pat p30 7 day ctrl 10x 2_colony_319.tiff,239,57.355,0.913,60945,60945,1.300,0.769,0.928
301,7 pat p30 7 day ctrl 10x 2_colony_320.tiff,175,48.527,0.934,44625,44625,1.136,0.880,0.919
302,7 pat p30 7 day ctrl 10x 2_colony_321.tiff,190,51.113,0.914,48450,48450,1.452,0.688,0.936
303,7 pat p30 7 day ctrl 10x 2_colony_322.tiff,272,60.770,0.926,69360,69360,1.224,0.817,0.940
304,7 pat p30 7 day ctrl 10x 2_colony_323.tiff,356,69.598,0.924,90780,90780,1.296,0.772,0.947
305,7 pat p30 7 day ctrl 10x 2_colony_324.tiff,231,56.527,0.908,58905,58905,1.224,0.817,0.931
306,7 pat p30 7 day ctrl 10x 2_colony_325.tiff,189,49.698,0.962,48195,48195,1.209,0.827,0.940
307,7 pat p30 7 day ctrl 10x 2_colony_326.tiff,222,55.355,0.910,56610,56610,1.235,0.809,0.923
308,7 pat p30 7 day ctrl 10x 2_colony_327.tiff,207,53.698,0.902,52785,52785,1.366,0.732,0.935
309,7 pat p30 7 day ctrl 10x 2_colony_328.tiff,189,49.698,0.962,48195,48195,1.214,0.824,0.943
310,7 pat p30 7 day ctrl 10x 2_colony_329.tiff,213,53.698,0.928,54315,54315,1.313,0.761,0.945
311,7 pat p30 7 day ctrl 10x 2_colony_330.tiff,223,55.355,0.915,56865,56865,1.238,0.808,0.929
312,7 pat p30 7 day ctrl 10x 2_colony_331.tiff,232,55.941,0.932,59160,59160,1.288,0.776,0.943
313,7 pat p30 7 day ctrl 10x 2_colony_332.tiff,181,50.527,0.891,46155,46155,1.341,0.746,0.916
314,7 pat p30 7 day ctrl 10x 2_colony_333.tiff,192,50.770,0.936,48960,48960,1.277,0.783,0.928
315,7 pat p30 7 day ctrl 10x 2_colony_334.tiff,204,52.527,0.929,52020,52020,1.315,0.761,0.936
316,7 pat p30 7 day ctrl 10x 2_colony_335.tiff,212,55.355,0.869,54060,54060,1.399,0.715,0.908
317,7 pat p30 7 day ctrl 10x 2_colony_336.tiff,209,53.941,0.903,53295,53295,1.190,0.840,0.923
318,7 pat p30 7 day ctrl 10x 2_colony_337.tiff,201,52.284,0.924,51255,51255,1.242,0.805,0.939
319,7 pat p30 7 day ctrl 10x 2_colony_338.tiff,206,51.698,0.969,52530,52530,1.247,0.802,0.947
320,7 pat p30 7 day ctrl 10x 2_colony_339.tiff,188,49.698,0.956,47940,47940,1.313,0.762,0.942
321,7 pat p30 7 day ctrl 10x 2_colony_340.tiff,174,47.698,0.961,44370,44370,1.174,0.852,0.935
322,7 pat p30 7 day ctrl 10x 2_colony_341.tiff,250,57.941,0.936,63750,63750,1.299,0.770,0.947
323,7 pat p30 7 day ctrl 10x 2_colony_342.tiff,153,44.870,0.955,39015,39015,1.202,0.832,0.936
324,7 pat p30 7 day ctrl 10x 2_colony_343.tiff,194,51.355,0.924,49470,49470,1.160,0.862,0.919
325,7 pat p30 7 day ctrl 10x 2_colony_344.tiff,182,51.698,0.856,46410,46410,1.487,0.673,0.912
326,7 pat p30 7 day ctrl 10x 2_colony_345.tiff,386,72.184,0.931,98430,98430,1.291,0.775,0.955
327,7 pat p30 7 day ctrl 10x 2_colony_346.tiff,189,50.527,0.930,48195,48195,1.306,0.766,0.931
328,7 pat p30 7 day ctrl 10x 2_colony_347.tiff,186,49.355,0.960,47430,47430,1.148,0.871,0.930
329,7 pat p30 7 day ctrl 10x 2_colony_348.tiff,174,48.284,0.938,44370,44370,1.200,0.833,0.938
330,7 pat p30 7 day ctrl 10x 2_colony_349.tiff,315,68.326,0.848,80325,80325,1.481,0.675,0.920
331,7 pat p30 7 day ctrl 10x 2_colony_352.tiff,182,49.113,0.948,46410,46410,1.108,0.902,0.936
332,7 pat p30 7 day ctrl 10x 2_colony_353.tiff,204,53.355,0.901,52020,52020,1.326,0.754,0.929
333,7 pat p30 7 day ctrl 10x 2_colony_354.tiff,199,51.113,0.957,50745,50745,1.193,0.838,0.939
334,7 pat p30 7 day ctrl 10x 2_colony_355.tiff,208,52.770,0.939,53040,53040,1.256,0.796,0.929
335,7 pat p30 7 day ctrl 10x 2_colony_356.tiff,168,47.113,0.951,42840,42840,1.182,0.846,0.928
336,7 pat p30 7 day ctrl 10x 2_colony_357.tiff,183,49.698,0.931,46665,46665,1.166,0.858,0.938
337,7 pat p30 7 day ctrl 10x 2_colony_358.tiff,211,53.113,0.940,53805,53805,1.076,0.930,0.940
338,7 pat p30 7 day ctrl 10x 2_colony_359.tiff,143,43.456,0.952,36465,36465,1.283,0.779,0.938
339,7 pat p30 7 day ctrl 10x 2_colony_361.tiff,212,52.770,0.957,54060,54060,1.251,0.799,0.938
340,7 pat p30 7 day ctrl 10x 2_colony_362.tiff,233,59.841,0.818,59415,59415,1.393,0.718,0.898
341,7 pat p30 7 day ctrl 10x 2_colony_363.tiff,216,54.770,0.905,55080,55080,1.351,0.740,0.927
342,7 pat p30 7 day ctrl 10x 2_colony_364.tiff,174,49.355,0.898,44370,44370,1.327,0.753,0.911
343,7 pat p30 7 day ctrl 10x 2_colony_365.tiff,235,55.941,0.944,59925,59925,1.211,0.825,0.942
344,7 pat p30 7 day ctrl 10x 2_colony_366.tiff,212,53.941,0.916,54060,54060,1.447,0.691,0.942
345,7 pat p30 7 day ctrl 10x 2_colony_367.tiff,361,69.841,0.930,92055,92055,1.237,0.808,0.945
346,7 pat p30 7 day ctrl 10x 2_colony_368.tiff,150,44.284,0.961,38250,38250,1.086,0.920,0.926
347,7 pat p30 7 day ctrl 10x 2_colony_369.tiff,160,45.456,0.973,40800,40800,1.133,0.882,0.941
348,7 pat p30 7 day ctrl 10x 2_colony_370.tiff,204,52.426,0.933,52020,52020,1.270,0.787,0.925
349,7 pat p30 7 day ctrl 10x 2_colony_371.tiff,206,52.770,0.930,52530,52530,1.313,0.762,0.926
350,7 pat p30 7 day ctrl 10x 2_colony_372.tiff,193,52.527,0.879,49215,49215,1.611,0.621,0.932
351,7 pat p30 7 day ctrl 10x 2_colony_373.tiff,150,44.870,0.936,38250,38250,1.217,0.821,0.929
352,7 pat p30 7 day ctrl 10x 2_colony_374.tiff,190,49.698,0.967,48450,48450,1.180,0.848,0.941
353,7 pat p30 7 day ctrl 10x 2_colony_375.tiff,230,57.012,0.889,58650,58650,1.436,0.696,0.918
354,7 pat p30 7 day ctrl 10x 2_colony_376.tiff,143,43.456,0.952,36465,36465,1.228,0.814,0.938
355,7 pat p30 7 day ctrl 10x 2_colony_377.tiff,212,53.355,0.936,54060,54060,1.251,0.799,0.930
356,7 pat p30 7 day ctrl 10x 2_colony_378.tiff,255,59.598,0.902,65025,65025,1.465,0.682,0.934
357,7 pat p30 7 day ctrl 10x 2_colony_379.tiff,221,54.527,0.934,56355,56355,1.121,0.892,0.934
358,7 pat p30 7 day ctrl 10x 2_colony_380.tiff,140,42.870,0.957,35700,35700,1.264,0.791,0.940
359,7 pat p30 7 day ctrl 10x 2_colony_381.tiff,206,55.113,0.852,52530,52530,1.433,0.698,0.922
360,7 pat p30 7 day ctrl 10x 2_colony_383.tiff,168,47.698,0.928,42840,42840,1.342,0.745,0.933
361,7 pat p30 7 day ctrl 10x 2_colony_384.tiff,190,51.698,0.893,48450,48450,1.436,0.696,0.931
362,7 pat p30 7 day ctrl 10x 2_colony_385.tiff,212,52.527,0.966,54060,54060,1.174,0.852,0.942
363,7 pat p30 7 day ctrl 10x 2_colony_386.tiff,272,62.770,0.868,69360,69360,1.446,0.691,0.930
364,7 pat p30 7 day ctrl 10x 2_colony_387.tiff,135,42.284,0.949,34425,34425,1.271,0.787,0.928
365,7 pat p30 7 day ctrl 10x 2_colony_388.tiff,176,48.284,0.949,44880,44880,1.236,0.809,0.941
366,7 pat p30 7 day ctrl 10x 2_colony_389.tiff,171,47.698,0.944,43605,43605,1.205,0.830,0.937
367,7 pat p30 7 day ctrl 10x 2_colony_390.tiff,154,44.870,0.961,39270,39270,1.169,0.855,0.931
368,7 pat p30 7 day ctrl 10x 2_colony_391.tiff,217,53.698,0.946,55335,55335,1.211,0.826,0.939
369,7 pat p30 7 day ctrl 10x 2_colony_392.tiff,233,55.598,0.947,59415,59415,1.137,0.879,0.932
370,7 pat p30 7 day ctrl 10x 2_colony_393.tiff,201,53.598,0.879,51255,51255,1.437,0.696,0.916
371,7 pat p30 7 day ctrl 10x 2_colony_394.tiff,211,55.113,0.873,53805,53805,1.614,0.619,0.942
372,7 pat p30 7 day ctrl 10x 2_colony_395.tiff,217,54.527,0.917,55335,55335,1.160,0.862,0.929
373,7 pat p30 7 day ctrl 10x 2_colony_396.tiff,214,54.184,0.916,54570,54570,1.306,0.766,0.924
374,7 pat p30 7 day ctrl 10x 2_colony_397.tiff,231,55.941,0.928,58905,58905,1.411,0.709,0.943
375,7 pat p30 7 day ctrl 10x 2_colony_398.tiff,228,54.527,0.964,58140,58140,1.156,0.865,0.948
376,7 pat p30 7 day ctrl 10x 2_colony_399.tiff,180,49.355,0.929,45900,45900,1.232,0.812,0.918
377,7 pat p30 7 day ctrl 10x 2_colony_400.tiff,177,47.698,0.978,45135,45135,1.015,0.985,0.939
378,7 pat p30 7 day ctrl 10x 2_colony_401.tiff,262,60.184,0.909,66810,66810,1.185,0.844,0.927
379,7 pat p30 7 day ctrl 10x 2_colony_402.tiff,193,51.113,0.928,49215,49215,1.227,0.815,0.930
380,7 pat p30 7 day ctrl 10x 2_colony_403.tiff,168,48.527,0.897,42840,42840,1.373,0.728,0.921
381,7 pat p30 7 day ctrl 10x 2_colony_404.tiff,449,78.426,0.917,114495,114495,1.204,0.830,0.950
382,7 pat p30 7 day ctrl 10x 2_colony_405.tiff,172,51.113,0.827,43860,43860,1.541,0.649,0.915
383,7 pat p30 7 day ctrl 10x 2_colony_406.tiff,371,71.255,0.918,94605,94605,1.268,0.789,0.943
384,7 pat p30 7 day ctrl 10x 2_colony_407.tiff,162,46.284,0.950,41310,41310,1.266,0.790,0.936
385,7 pat p30 7 day ctrl 10x 2_colony_408.tiff,192,50.527,0.945,48960,48960,1.126,0.888,0.930
386,7 pat p30 7 day ctrl 10x 2_colony_409.tiff,232,55.941,0.932,59160,59160,1.230,0.813,0.935
387,7 pat p30 7 day ctrl 10x 2_colony_410.tiff,245,57.113,0.944,62475,62475,1.134,0.881,0.944
388,7 pat p30 7 day ctrl 10x 2_colony_411.tiff,221,57.941,0.827,56355,56355,1.596,0.627,0.923
389,7 pat p30 7 day ctrl 10x 2_colony_412.tiff,169,47.355,0.947,43095,43095,1.155,0.866,0.923
390,7 pat p30 7 day ctrl 10x 2_colony_413.tiff,208,52.527,0.947,53040,53040,1.317,0.759,0.941
391,7 pat p30 7 day ctrl 10x 2_colony_414.tiff,156,45.698,0.939,39780,39780,1.151,0.868,0.918
392,7 pat p30 7 day ctrl 10x 2_colony_415.tiff,218,53.113,0.971,55590,55590,1.064,0.940,0.944
393,7 pat p30 7 day ctrl 10x 2_colony_416.tiff,143,42.870,0.978,36465,36465,1.207,0.829,0.941
394,7 pat p30 7 day ctrl 10x 2_colony_417.tiff,189,50.527,0.930,48195,48195,1.206,0.829,0.933
395,7 pat p30 7 day ctrl 10x 2_colony_418.tiff,148,44.870,0.924,37740,37740,1.137,0.880,0.928
396,7 pat p30 7 day ctrl 10x 2_colony_419.tiff,148,44.527,0.938,37740,37740,1.256,0.796,0.919
397,7 pat p30 7 day ctrl 10x 2_colony_420.tiff,174,49.113,0.907,44370,44370,1.269,0.788,0.926
398,7 pat p30 7 day ctrl 10x 2_colony_421.tiff,279,65.598,0.815,71145,71145,1.168,0.856,0.897
399,7 pat p30 7 day ctrl 10x 2_colony_422.tiff,149,45.456,0.906,37995,37995,1.276,0.783,0.923
400,7 pat p30 7 day ctrl 10x 2_colony_423.tiff,207,53.355,0.914,52785,52785,1.294,0.773,0.930
401,7 pat p30 7 day ctrl 10x 2_colony_425.tiff,159,46.870,0.910,40545,40545,1.442,0.694,0.941
402,7 pat p30 7 day ctrl 10x 2_colony_426.tiff,178,49.113,0.927,45390,45390,1.127,0.888,0.922
403,7 pat p30 7 day ctrl 10x 2_colony_427.tiff,174,48.527,0.929,44370,44370,1.228,0.814,0.918
404,7 pat p30 7 day ctrl 10x 2_colony_428.tiff,147,43.456,0.978,37485,37485,1.213,0.824,0.945
405,7 pat p30 7 day ctrl 10x 2_colony_430.tiff,141,43.113,0.953,35955,35955,1.037,0.964,0.916
406,7 pat p30 7 day ctrl 10x 2_colony_431.tiff,241,57.941,0.902,61455,61455,1.426,0.701,0.934
407,7 pat p30 7 day ctrl 10x 2_colony_432.tiff,201,52.770,0.907,51255,51255,1.380,0.725,0.924
408,7 pat p30 7 day ctrl 10x 2_colony_433.tiff,181,48.527,0.966,46155,46155,1.065,0.939,0.931
409,7 pat p30 7 day ctrl 10x 2_colony_434.tiff,131,43.113,0.886,33405,33405,1.386,0.721,0.907
410,7 pat p30 7 day ctrl 10x 2_colony_435.tiff,185,50.527,0.911,47175,47175,1.334,0.750,0.923
411,7 pat p30 7 day ctrl 10x 2_colony_436.tiff,140,43.113,0.947,35700,35700,1.174,0.852,0.918
412,7 pat p30 7 day ctrl 10x 2_colony_438.tiff,142,43.698,0.934,36210,36210,1.189,0.841,0.916
413,7 pat p30 7 day ctrl 10x 2_colony_439.tiff,233,55.941,0.936,59415,59415,1.250,0.800,0.938
414,7 pat p30 7 day ctrl 10x 2_colony_440.tiff,134,42.284,0.942,34170,34170,1.332,0.751,0.921
415,7 pat p30 7 day ctrl 10x 2_colony_441.tiff,124,41.698,0.896,31620,31620,1.372,0.729,0.895
416,7 pat p30 7 day ctrl 10x 2_colony_442.tiff,190,50.527,0.935,48450,48450,1.143,0.875,0.925
417,7 pat p30 7 day ctrl 10x 2_colony_443.tiff,255,59.012,0.920,65025,65025,1.201,0.833,0.931
418,7 pat p30 7 day ctrl 10x 2_colony_444.tiff,143,44.042,0.926,36465,36465,1.115,0.897,0.932
419,7 pat p30 7 day ctrl 10x 2_colony_445.tiff,184,49.941,0.927,46920,46920,1.269,0.788,0.920
420,7 pat p30 7 day ctrl 10x 2_colony_446.tiff,215,53.113,0.958,54825,54825,1.123,0.891,0.939
421,7 pat p30 7 day ctrl 10x 2_colony_448.tiff,169,47.698,0.933,43095,43095,1.237,0.808,0.929
422,7 pat p30 7 day ctrl 10x 2_colony_449.tiff,229,55.941,0.920,58395,58395,1.144,0.874,0.937
423,7 pat p30 7 day ctrl 10x 2_colony_450.tiff,151,44.870,0.942,38505,38505,1.133,0.883,0.932
424,7 pat p30 7 day ctrl 10x 2_colony_451.tiff,225,55.355,0.923,57375,57375,1.214,0.824,0.926
425,7 pat p30 7 day ctrl 10x 2_colony_452.tiff,195,52.184,0.900,49725,49725,1.230,0.813,0.911
426,7 pat p30 7 day ctrl 10x 2_colony_453.tiff,379,73.841,0.873,96645,96645,1.467,0.682,0.937
427,7 pat p30 7 day ctrl 10x 2_colony_454.tiff,167,47.698,0.922,42585,42585,1.382,0.724,0.930
428,7 pat p30 7 day ctrl 10x 2_colony_455.tiff,230,56.770,0.897,58650,58650,1.270,0.787,0.918
429,7 pat p30 7 day ctrl 10x 2_colony_456.tiff,254,57.941,0.951,64770,64770,1.262,0.792,0.948
430,7 pat p30 7 day ctrl 10x 2_colony_457.tiff,192,51.113,0.924,48960,48960,1.335,0.749,0.934
431,7 pat p30 7 day ctrl 10x 2_colony_458.tiff,176,48.284,0.949,44880,44880,1.280,0.781,0.944
432,7 pat p30 7 day ctrl 10x 2_colony_459.tiff,274,60.184,0.951,69870,69870,1.188,0.842,0.945
433,7 pat p30 7 day ctrl 10x 2_colony_460.tiff,174,47.698,0.961,44370,44370,1.220,0.820,0.933
434,7 pat p30 7 day ctrl 10x 2_colony_463.tiff,200,51.941,0.932,51000,51000,1.233,0.811,0.926
435,7 pat p30 7 day ctrl 10x 2_colony_464.tiff,154,45.456,0.937,39270,39270,1.178,0.849,0.925
436,7 pat p30 7 day ctrl 10x 2_colony_465.tiff,148,45.355,0.904,37740,37740,1.296,0.772,0.911
437,7 pat p30 7 day ctrl 10x 2_colony_466.tiff,157,45.113,0.969,40035,40035,1.231,0.812,0.932
438,7 pat p30 7 day ctrl 10x 2_colony_467.tiff,149,44.284,0.955,37995,37995,1.268,0.788,0.931
439,7 pat p30 7 day ctrl 10x 2_colony_468.tiff,266,58.527,0.976,67830,67830,1.160,0.862,0.957
440,7 pat p30 7 day ctrl 10x 2_colony_469.tiff,186,49.698,0.946,47430,47430,1.229,0.814,0.937
441,7 pat p30 7 day ctrl 10x 2_colony_470.tiff,207,52.284,0.952,52785,52785,1.143,0.875,0.943
442,7 pat p30 7 day ctrl 10x 2_colony_471.tiff,199,50.870,0.966,50745,50745,1.068,0.936,0.952
443,7 pat p30 7 day ctrl 10x 2_colony_472.tiff,177,49.355,0.913,45135,45135,1.352,0.740,0.924
444,7 pat p30 7 day ctrl 10x 2_colony_473.tiff,213,54.527,0.900,54315,54315,1.267,0.789,0.924
445,7 pat p30 7 day ctrl 10x 2_colony_474.tiff,266,59.355,0.949,67830,67830,1.197,0.836,0.945
446,7 pat p30 7 day ctrl 10x 2_colony_475.tiff,184,49.113,0.959,46920,46920,1.133,0.882,0.934
447,7 pat p30 7 day ctrl 10x 2_colony_476.tiff,204,51.698,0.959,52020,52020,1.154,0.867,0.942
448,7 pat p30 7 day ctrl 10x 2_colony_478.tiff,316,65.598,0.923,80580,80580,1.092,0.916,0.936
449,7 pat p30 7 day ctrl 10x 2_colony_479.tiff,145,43.698,0.954,36975,36975,1.118,0.894,0.921
450,7 pat p30 7 day ctrl 10x 2_colony_480.tiff,183,49.698,0.931,46665,46665,1.161,0.861,0.929
451,7 pat p30 7 day ctrl 10x 2_colony_480.tiff,308,63.355,0.964,78540,78540,1.096,0.913,0.957
452,7 pat p30 7 day ctrl 10x 2_colony_481.tiff,150,44.870,0.936,38250,38250,1.235,0.810,0.926
453,7 pat p30 7 day ctrl 10x 2_colony_482.tiff,201,53.012,0.899,51255,51255,1.254,0.797,0.922
454,7 pat p30 7 day ctrl 10x 2_colony_483.tiff,218,53.941,0.942,55590,55590,1.274,0.785,0.938
455,7 pat p30 7 day ctrl 10x 2_colony_484.tiff,125,40.284,0.968,31875,31875,1.208,0.828,0.926
456,7 pat p30 7 day ctrl 10x 2_colony_485.tiff,288,63.012,0.911,73440,73440,1.320,0.757,0.937
457,7 pat p30 7 day ctrl 10x 3_colony_486.tiff,238,56.527,0.936,60690,60690,1.142,0.875,0.939
458,7 pat p30 7 day ctrl 10x 3_colony_487.tiff,205,51.941,0.955,52275,52275,1.229,0.813,0.940
459,7 pat p30 7 day ctrl 10x 3_colony_488.tiff,190,50.527,0.935,48450,48450,1.285,0.778,0.936
460,7 pat p30 7 day ctrl 10x 3_colony_489.tiff,213,53.941,0.920,54315,54315,1.248,0.801,0.926
461,7 pat p30 7 day ctrl 10x 3_colony_490.tiff,580,89.255,0.915,147900,147900,1.227,0.815,0.960
462,7 pat p30 7 day ctrl 10x 3_colony_491.tiff,175,49.113,0.912,44625,44625,1.251,0.799,0.919
463,7 pat p30 7 day ctrl 10x 3_colony_492.tiff,230,55.113,0.952,58650,58650,1.203,0.831,0.945
464,7 pat p30 7 day ctrl 10x 3_colony_493.tiff,184,49.113,0.959,46920,46920,1.180,0.847,0.936
465,7 pat p30 7 day ctrl 10x 3_colony_494.tiff,181,48.284,0.976,46155,46155,1.205,0.830,0.953
466,7 pat p30 7 day ctrl 10x 3_colony_495.tiff,242,56.527,0.952,61710,61710,1.341,0.746,0.951
467,7 pat p30 7 day ctrl 10x 3_colony_496.tiff,224,55.113,0.927,57120,57120,1.296,0.772,0.939
468,7 pat p30 7 day ctrl 10x 3_colony_498.tiff,267,60.770,0.909,68085,68085,1.355,0.738,0.935
469,7 pat p30 7 day ctrl 10x 3_colony_499.tiff,190,49.698,0.967,48450,48450,1.155,0.866,0.943
470,7 pat p30 7 day ctrl 10x 3_colony_500.tiff,206,52.527,0.938,52530,52530,1.232,0.811,0.934
471,7 pat p30 7 day ctrl 10x 3_colony_501.tiff,220,55.355,0.902,56100,56100,1.339,0.747,0.924
